,Unnamed: 0,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
17865,17865,201905,2,1,2,0,1,4,14
17866,17866,202005,4,1,5,3,1,1,697
17867,17867,202105,11,1,4,0,1,0,652
17868,17868,201905,0,1,2,2,0,1,251
17869,17869,202005,9,0,6,0,0,3,10
17870,17870,201905,6,0,0,0,1,2,26
17871,17871,201905,7,1,4,4,1,2,480
17872,17872,202105,11,0,3,2,1,4,1278
17873,17873,202005,0,1,0,5,0,3,96
17874,17874,202105,8,0,1,0,0,1,361
17875,17875,202005,7,1,0,1,0,3,13
17876,17876,201905,4,0,0,5,0,2,377
17877,17877,202105,1,1,2,2,0,2,70
17878,17878,202005,3,1,0,2,1,4,44
17879,17879,202105,8,1,2,4,0,2,1355
17880,17880,202005,5,0,0,4,1,3,1307
17881,17881,202005,1,0,3,0,1,1,17
17882,17882,202005,6,0,0,4,1,3,110
17883,17883,202005,4,0,3,3,0,4,46
17884,17884,202005,4,0,0,4,1,2,444
17885,17885,201905,1,1,4,3,0,2,50
17886,17886,201905,5,1,4,4,1,4,285
17887,17887,202005,10,0,0,0,1,4,4
17888,17888,202105,12,0,0,5,1,4,803
17889,17889,202005,9,0,0,0,1,3,20
17890,17890,202105,7,0,0,2,1,4,56
17891,17891,202005,11,1,6,3,1,2,1337
17892,17892,202005,10,0,2,1,1,2,505
17893,17893,201905,11,0,0,4,1,2,3293
17894,17894,201905,5,1,3,5,1,4,34
17895,17895,202005,5,0,3,4,1,4,713
17896,17896,202105,4,0,1,3,0,4,76
17897,17897,202005,2,0,6,2,1,2,4949
17898,17898,201905,3,0,3,1,0,0,132
17899,17899,202005,0,0,3,1,1,3,1056
17900,17900,202105,10,1,5,3,0,1,719
17901,17901,201905,11,1,3,3,0,2,1940
17902,17902,201905,10,1,2,4,1,3,45
17903,17903,201905,5,0,1,4,0,1,5207
17904,17904,202105,6,1,4,2,1,1,307
17905,17905,201905,4,1,5,4,0,4,15
17906,17906,201905,13,0,3,5,1,0,332
17907,17907,201905,8,0,2,3,1,3,569
17908,17908,202105,11,0,0,4,0,0,4886
17909,17909,202105,5,0,3,1,0,4,1347
17910,17910,202005,5,0,1,4,0,2,7498
17911,17911,202005,8,1,6,4,0,3,282
17912,17912,202105,4,1,5,1,0,2,515
17913,17913,202105,10,1,2,5,0,4,22
17914,17914,202105,11,0,6,3,0,3,4473
17915,17915,201905,5,1,3,0,1,0,38
17916,17916,202105,5,1,5,2,0,4,1583
17917,17917,201905,2,0,1,1,0,0,1030
17918,17918,202105,5,1,4,0,0,4,189
17919,17919,202005,9,1,5,3,0,3,89
17920,17920,202105,8,1,5,2,0,1,2120
17921,17921,202005,12,1,4,2,1,0,427
17922,17922,201905,7,0,2,3,1,3,62
17923,17923,202005,13,1,5,3,0,1,3082
17924,17924,202105,11,1,5,5,1,3,1884
17925,17925,202105,1,0,3,3,1,2,432
17926,17926,202005,4,1,6,2,0,1,191
17927,17927,202105,11,1,2,4,0,2,6798
17928,17928,202005,4,0,3,2,1,2,830
17929,17929,202105,4,1,2,5,1,3,108
17930,17930,202105,7,0,1,1,0,0,218
17931,17931,201905,12,1,2,5,0,0,210
17932,17932,202005,4,1,0,0,1,1,47
17933,17933,202005,8,0,3,5,0,2,2070
17934,17934,202105,0,1,2,3,0,0,336
17935,17935,202005,1,1,5,2,1,3,168
17936,17936,202105,5,1,5,1,0,1,3279
17937,17937,202005,7,1,5,3,1,0,79
17938,17938,202005,11,1,0,4,0,4,171
17939,17939,201905,13,1,4,4,1,1,907
17940,17940,202005,6,0,1,3,1,1,306
17941,17941,202005,10,1,6,1,0,2,50
17942,17942,202005,0,0,0,4,1,0,490
17943,17943,202005,7,1,0,0,0,4,4
17944,17944,202105,6,1,5,2,1,1,272
17945,17945,202005,6,0,6,1,0,1,301
17946,17946,202105,10,0,0,1,0,3,98
17947,17947,202105,0,1,4,5,0,2,1723
17948,17948,201905,9,0,1,4,1,1,453
17949,17949,202105,8,1,4,4,0,0,1775
17950,17950,201905,6,0,2,4,0,1,384
17951,17951,202005,9,1,5,4,1,0,165
17952,17952,201905,5,1,5,0,0,2,277
17953,17953,202105,6,0,1,5,0,2,625
17954,17954,201905,3,0,2,3,0,1,1456
17955,17955,202005,13,0,1,5,1,3,380
17956,17956,202105,12,0,1,2,0,0,640
17957,17957,201905,6,1,2,3,1,4,8
17958,17958,202105,11,1,2,1,1,0,325
17959,17959,202005,1,1,5,4,0,1,43
17960,17960,201905,9,0,0,1,1,3,87
17961,17961,201905,9,1,2,4,0,3,17
17962,17962,201905,5,0,3,0,0,0,214
17963,17963,202105,2,1,5,5,1,1,3452
17964,17964,201905,0,0,1,5,0,0,515
17965,17965,201905,12,1,5,3,1,1,1001
17966,17966,201905,9,1,5,5,0,4,5
17967,17967,202005,11,0,2,3,1,2,5160
17968,17968,202105,3,0,3,5,0,4,125
17969,17969,202005,5,1,4,1,1,2,1507
17970,17970,201905,5,1,5,1,1,3,366
17971,17971,201905,4,0,1,4,1,1,567
17972,17972,201905,13,0,3,2,0,2,2169
17973,17973,202105,7,0,3,2,0,2,1604
17974,17974,202105,11,0,0,1,1,3,1183
17975,17975,202105,3,1,4,2,0,4,112
17976,17976,202005,2,1,6,1,0,1,696
17977,17977,202105,4,1,4,3,1,3,335
17978,17978,202105,10,0,1,3,0,1,831
17979,17979,202105,0,0,1,2,1,4,873
17980,17980,202005,2,0,6,2,0,0,2160
17981,17981,201905,3,0,6,3,0,2,1982
17982,17982,201905,9,1,5,5,0,2,91
17983,17983,201905,6,0,3,0,1,1,27
17984,17984,202105,6,1,5,2,1,2,288
17985,17985,202005,4,0,6,5,0,4,37
17986,17986,202105,5,1,2,0,1,1,218
17987,17987,202005,11,0,1,2,0,2,11094
17988,17988,202105,4,0,0,1,0,1,405
17989,17989,202105,6,0,1,3,0,4,93
17990,17990,202105,2,0,1,4,1,4,1114
17991,17991,201905,11,0,2,4,0,3,2555
17992,17992,202005,3,0,0,2,1,3,562
17993,17993,202005,4,1,5,1,0,3,107
17994,17994,202005,13,0,6,5,1,4,54
17995,17995,202005,6,0,3,5,1,1,320
17996,17996,202005,1,0,3,3,0,3,65
17997,17997,202005,4,0,6,3,0,3,175
17998,17998,202005,3,0,0,3,1,3,549
17999,17999,201905,2,0,3,5,0,3,1178
18000,18000,202105,6,0,1,0,1,2,40
18001,18001,202105,12,1,5,5,0,4,4352
18002,18002,202105,4,1,5,5,1,3,210
18003,18003,202105,1,0,0,2,0,4,17
18004,18004,202105,4,0,2,3,1,3,138
18005,18005,201905,1,0,1,3,1,2,226
18006,18006,201905,13,0,2,4,1,4,98
18007,18007,201905,7,0,3,0,0,4,4
18008,18008,202005,8,1,5,0,0,2,306
18009,18009,201905,5,1,4,0,1,0,146
18010,18010,201905,12,1,5,2,1,4,897
18011,18011,201905,11,1,5,4,1,4,327
18012,18012,201905,7,0,2,2,1,0,102
18013,18013,202105,1,0,1,5,0,3,75
18014,18014,202105,1,1,4,3,1,3,176
18015,18015,201905,1,1,4,5,0,3,22
18016,18016,202105,10,0,6,4,0,3,211
18017,18017,202105,8,1,4,2,1,0,390
18018,18018,202005,7,1,0,5,0,1,582
18019,18019,202005,0,1,4,1,1,0,179
18020,18020,202105,2,0,1,5,0,1,7244
18021,18021,202105,5,0,1,4,0,2,11600
18022,18022,201905,10,0,1,4,0,3,107
18023,18023,202105,4,0,1,4,1,3,228
18024,18024,202005,12,1,4,4,1,0,407
18025,18025,202005,11,0,0,4,1,2,3569
18026,18026,202105,1,1,5,5,1,4,18
18027,18027,202005,10,0,0,2,0,2,552
18028,18028,202005,8,0,3,3,1,1,1972
18029,18029,202005,1,1,4,4,1,3,173
18030,18030,202105,7,1,4,0,0,3,27
18031,18031,202105,8,0,6,2,0,0,1155
18032,18032,202005,0,1,0,2,0,3,112
18033,18033,202105,2,1,5,3,1,4,1326
18034,18034,202105,7,0,2,1,1,4,18
18035,18035,202105,6,0,3,2,1,1,806
18036,18036,201905,12,0,6,3,1,4,765
18037,18037,202005,7,0,2,0,1,4,6
18038,18038,202105,10,1,5,3,0,3,274
18039,18039,202105,8,0,2,5,0,0,575
18040,18040,201905,12,1,2,0,1,4,61
18041,18041,202105,2,1,4,3,1,2,6739
18042,18042,202005,9,0,1,5,1,2,426
18043,18043,201905,2,1,4,1,0,0,284
18044,18044,201905,6,0,1,1,1,0,58
18045,18045,202105,12,1,4,1,1,2,2230
18046,18046,202005,0,0,3,4,1,2,2179
18047,18047,202105,6,1,5,0,1,4,7
18048,18048,202005,7,1,5,4,1,1,681
18049,18049,202105,3,0,2,0,1,4,7
18050,18050,202105,0,1,4,0,1,1,434
18051,18051,202005,0,1,6,1,1,1,208
18052,18052,201905,0,0,6,4,1,3,474
18053,18053,202105,11,1,2,4,0,4,614
18054,18054,201905,11,1,5,1,1,4,146
18055,18055,202105,9,0,3,1,0,1,199
18056,18056,202005,4,1,6,0,1,3,5
18057,18057,202005,0,1,4,1,1,3,361
18058,18058,202105,0,0,3,3,0,0,1155
18059,18059,201905,7,0,3,1,1,3,21
18060,18060,201905,1,1,3,2,1,3,16
18061,18061,202005,0,0,6,2,1,3,851
18062,18062,202005,5,1,6,4,1,0,295
18063,18063,202005,10,0,1,2,0,0,245
18064,18064,202005,1,0,1,3,1,4,32
18065,18065,202005,12,1,0,5,0,3,1723
18066,18066,202105,7,0,6,1,0,2,576
18067,18067,202005,10,1,5,0,0,3,19
18068,18068,202105,7,0,3,3,0,3,203
18069,18069,202105,4,1,5,2,1,1,2325
18070,18070,202005,11,1,5,5,0,4,499
18071,18071,201905,1,1,4,2,1,0,6
18072,18072,201905,9,1,4,1,0,2,59
18073,18073,201905,9,1,5,0,0,4,3
18074,18074,202005,13,1,0,4,1,1,227
18075,18075,201905,4,1,2,2,1,0,139
18076,18076,202005,9,0,3,5,1,2,700
18077,18077,202005,3,1,5,2,1,4,133
18078,18078,201905,8,1,5,2,1,2,607
18079,18079,202005,10,0,1,2,1,4,100
18080,18080,202105,12,0,6,3,1,1,1214
18081,18081,202105,1,1,5,5,1,1,87
18082,18082,201905,4,0,1,3,1,3,226
18083,18083,202105,2,0,2,0,1,0,151
18084,18084,202105,7,1,4,1,0,1,984
18085,18085,201905,12,0,2,2,1,2,1691
18086,18086,201905,4,1,3,1,1,2,33
18087,18087,202005,11,0,3,1,1,0,940
18088,18088,202105,4,0,3,0,1,0,86
18089,18089,201905,8,1,3,5,0,2,224
18090,18090,202105,11,0,3,2,1,1,8402
18091,18091,201905,12,1,5,1,1,1,677
18092,18092,201905,7,1,3,0,1,1,39
18093,18093,202005,1,0,2,4,1,0,9
18094,18094,202005,2,0,6,4,1,1,3413
18095,18095,202105,4,1,2,4,0,2,484
18096,18096,202005,5,1,0,2,0,2,1545
18097,18097,202005,10,1,5,0,1,3,25
18098,18098,201905,0,1,2,3,0,2,176
18099,18099,201905,4,1,2,4,1,2,126
18100,18100,201905,11,1,5,0,1,3,115
18101,18101,202105,5,0,2,3,1,2,2865
18102,18102,202005,4,1,6,5,1,0,84
18103,18103,201905,4,0,6,1,0,3,47
18104,18104,202105,9,1,2,3,0,2,108
18105,18105,202105,10,0,3,3,1,0,374
18106,18106,202005,0,0,2,0,1,1,373
18107,18107,201905,11,1,3,5,0,1,2308
18108,18108,201905,4,1,5,0,1,4,5
18109,18109,201905,11,0,0,4,0,0,4314
18110,18110,201905,2,1,5,3,1,1,1891
18111,18111,202005,12,1,5,5,0,2,14592
18112,18112,202005,12,0,6,1,0,1,1688
18113,18113,201905,9,0,1,5,1,0,167
18114,18114,202105,12,0,2,5,1,3,1126
18115,18115,202005,12,0,3,0,1,3,345
18116,18116,202105,6,0,0,2,1,2,320
18117,18117,202005,10,1,4,1,1,4,43
18118,18118,202105,4,0,3,5,0,1,1158
18119,18119,201905,12,1,2,3,0,2,1814
18120,18120,202105,13,0,6,3,0,2,3219
18121,18121,201905,4,1,3,5,1,1,105
18122,18122,202105,9,0,3,4,1,4,124
18123,18123,201905,13,0,3,0,0,2,177
18124,18124,201905,11,1,3,5,0,0,1307
18125,18125,202105,0,1,2,5,1,4,58
18126,18126,201905,2,1,5,5,1,0,447
18127,18127,202005,4,0,0,1,1,1,313
18128,18128,202105,11,1,2,3,1,1,2600
18129,18129,201905,5,0,2,2,1,1,3208
18130,18130,201905,7,1,5,3,0,0,229
18131,18131,202005,5,0,1,0,0,1,1037
18132,18132,201905,3,0,3,5,0,2,1368
18133,18133,202105,13,0,0,3,0,3,1368
18134,18134,202105,0,1,4,1,1,2,1037
18135,18135,201905,8,0,6,3,1,3,590
18136,18136,201905,2,0,2,5,0,2,3619
18137,18137,201905,5,1,4,5,0,0,1148
18138,18138,202105,13,1,2,5,0,3,512
18139,18139,202005,7,0,3,2,1,3,95
18140,18140,201905,3,1,4,0,1,0,24
18141,18141,202005,13,1,0,3,1,2,191
18142,18142,201905,5,1,2,2,0,2,914
18143,18143,202105,10,0,2,3,0,0,281
18144,18144,202005,7,0,3,5,1,3,60
18145,18145,202005,13,0,6,0,1,4,9
18146,18146,201905,11,0,6,4,1,3,1447
18147,18147,202005,0,1,0,2,1,4,61
18148,18148,202005,7,0,3,3,0,4,65
18149,18149,202005,12,1,0,2,1,4,299
18150,18150,202005,6,0,1,3,1,2,285
18151,18151,202105,1,0,0,5,1,0,9
18152,18152,202105,6,0,6,5,0,0,437
18153,18153,202005,5,1,4,3,1,3,1744
18154,18154,202005,0,1,5,2,0,1,1284
18155,18155,202105,2,0,6,3,0,4,2752
18156,18156,201905,3,1,3,3,0,1,246
18157,18157,202005,13,1,4,2,1,0,487
18158,18158,202005,8,0,0,4,1,0,261
18159,18159,201905,3,0,2,1,0,4,25
18160,18160,202005,13,1,6,4,1,0,175
18161,18161,202005,5,0,3,1,0,0,1119
18162,18162,202105,4,0,6,1,0,4,37
18163,18163,202005,8,0,2,3,0,3,1063
18164,18164,202005,3,0,3,5,0,0,429
18165,18165,202005,1,1,5,4,1,1,112
18166,18166,202105,13,0,6,5,0,4,209
18167,18167,202005,3,0,3,1,1,2,626
18168,18168,202105,3,0,0,3,1,0,181
18169,18169,201905,6,0,3,4,1,1,206
18170,18170,201905,13,0,1,1,0,3,571
18171,18171,202105,9,0,0,0,0,1,36
18172,18172,201905,13,0,6,0,0,3,78
18173,18173,201905,6,0,6,1,1,0,39
18174,18174,202105,5,0,1,3,1,4,1245
18175,18175,201905,9,0,6,3,1,1,730
18176,18176,201905,10,1,5,2,0,2,227
18177,18177,202105,5,0,1,1,0,3,3067
18178,18178,201905,1,0,3,4,0,1,28
18179,18179,202105,10,0,3,3,0,1,1443
18180,18180,201905,9,1,5,3,0,3,30
18181,18181,202105,6,0,0,0,0,4,12
18182,18182,202105,4,0,0,0,1,1,100
18183,18183,202105,12,0,0,0,0,4,1157
18184,18184,202005,4,1,0,2,1,0,40
18185,18185,202005,10,0,6,4,1,1,639
18186,18186,201905,11,0,1,1,0,1,6120
18187,18187,201905,2,0,3,2,1,2,3268
18188,18188,202105,2,0,2,4,1,3,1476
18189,18189,202005,3,1,0,3,0,3,113
18190,18190,202005,0,0,3,0,0,0,138
18191,18191,201905,12,1,3,5,0,3,1198
18192,18192,201905,11,1,4,0,0,0,766
18193,18193,202005,4,1,5,1,1,1,420
18194,18194,201905,3,1,4,4,1,1,623
18195,18195,201905,9,1,4,0,0,2,12
18196,18196,201905,6,0,1,3,0,0,378
18197,18197,202105,0,0,3,3,1,4,569
18198,18198,202005,0,1,6,5,1,1,542
18199,18199,201905,2,1,4,0,0,4,40
18200,18200,202005,8,0,6,5,1,3,417
18201,18201,202105,5,0,2,1,0,4,536
18202,18202,201905,3,0,2,4,0,1,1163
18203,18203,202105,9,1,4,2,0,2,288
18204,18204,202005,10,1,0,4,1,1,126
18205,18205,202005,12,0,2,5,0,4,3099
18206,18206,201905,2,1,2,3,1,0,217
18207,18207,202105,11,1,5,5,1,2,4453
18208,18208,202005,11,0,6,5,1,1,3740
18209,18209,202105,7,0,6,4,0,0,407
18210,18210,202105,3,0,6,4,0,0,346
18211,18211,202005,4,1,0,3,0,0,81
18212,18212,202005,13,0,6,4,0,1,3085
18213,18213,202105,0,0,1,3,1,2,3098
18214,18214,201905,4,0,1,5,1,1,545
18215,18215,201905,11,1,2,4,1,4,101
18216,18216,201905,0,0,3,2,1,3,1242
18217,18217,201905,12,0,0,0,0,1,435
18218,18218,202105,5,1,5,1,1,2,2302
18219,18219,201905,12,0,0,1,1,2,1543
18220,18220,201905,8,0,0,0,0,3,49
18221,18221,201905,13,1,2,1,1,1,168
18222,18222,201905,7,0,2,5,0,0,463
18223,18223,201905,1,1,5,5,1,0,10
18224,18224,202005,3,0,3,5,0,4,52
18225,18225,201905,11,0,3,5,0,0,4457
18226,18226,202005,1,0,6,3,1,0,10
18227,18227,201905,5,1,4,5,1,0,501
18228,18228,202005,5,0,2,1,0,4,736
18229,18229,201905,7,0,1,0,0,2,107
18230,18230,201905,1,0,6,1,1,2,103
18231,18231,201905,11,0,0,5,1,1,3088
18232,18232,202105,8,0,6,2,0,1,2942
18233,18233,202005,4,0,2,0,0,2,150
18234,18234,202105,4,0,0,2,0,2,882
18235,18235,202105,2,0,6,4,0,2,8007
18236,18236,202005,13,1,0,0,1,3,12
18237,18237,201905,10,0,1,2,0,1,624
18238,18238,202105,3,0,2,1,0,2,685
18239,18239,202005,9,0,0,2,1,4,80
18240,18240,201905,12,0,3,3,0,0,486
18241,18241,202005,6,0,2,1,0,3,149
18242,18242,202005,9,0,0,5,1,3,108
18243,18243,201905,7,0,2,2,1,1,848
18244,18244,202105,8,0,2,3,0,2,1197
18245,18245,201905,6,1,5,3,0,0,180
18246,18246,202005,9,0,3,1,1,1,449
18247,18247,201905,2,0,6,5,0,1,4671
18248,18248,202005,4,1,4,1,1,4,29
18249,18249,201905,9,1,2,3,0,0,12
18250,18250,202105,10,0,6,4,0,2,680
18251,18251,202105,2,1,5,0,1,4,142
18252,18252,202005,12,1,6,4,0,2,3058
18253,18253,202105,11,1,4,1,1,3,1177
18254,18254,202105,4,0,2,3,1,4,39
18255,18255,202005,6,0,1,0,0,1,124
18256,18256,202105,12,1,5,0,0,3,1812
18257,18257,202005,3,0,6,2,1,1,687
18258,18258,202005,0,0,0,0,0,2,152
18259,18259,202105,6,0,2,1,0,0,119
18260,18260,202005,7,1,5,5,0,3,73
18261,18261,202005,12,0,3,0,0,1,518
18262,18262,202105,2,1,2,2,0,0,973
18263,18263,201905,6,1,2,3,0,1,150
18264,18264,202105,5,0,0,0,1,2,533
18265,18265,201905,10,1,4,3,1,4,36
18266,18266,201905,11,0,0,4,1,0,1814
18267,18267,202005,9,0,3,4,0,4,59
18268,18268,202105,4,0,1,1,0,4,31
18269,18269,202005,10,0,2,2,1,1,1116
18270,18270,201905,11,0,2,5,0,3,2131
18271,18271,202105,10,0,2,1,1,0,71
18272,18272,201905,6,0,6,2,0,2,430
18273,18273,202105,8,0,0,3,0,0,840
18274,18274,202105,4,0,6,2,1,2,726
18275,18275,202005,6,0,6,0,0,1,104
18276,18276,201905,13,0,3,1,1,1,462
18277,18277,202005,2,1,5,5,0,2,5368
18278,18278,201905,0,0,2,3,0,2,1049
18279,18279,202105,5,1,4,3,0,1,8339
18280,18280,202105,13,0,0,4,0,2,2280
18281,18281,202005,11,0,6,1,0,3,1438
18282,18282,202105,3,0,0,4,1,3,420
18283,18283,201905,5,0,2,3,0,1,4930
18284,18284,201905,1,0,0,1,0,2,48
18285,18285,201905,3,0,1,2,1,0,269
18286,18286,201905,11,0,6,2,0,0,5699
18287,18287,202005,3,1,6,2,0,4,15
18288,18288,201905,4,0,0,2,0,0,369
18289,18289,202005,6,0,0,0,1,1,41
18290,18290,202105,7,0,0,0,1,2,63
18291,18291,202005,8,0,0,0,1,2,180
18292,18292,202005,9,0,6,2,0,3,75
18293,18293,201905,6,0,1,3,0,4,48
18294,18294,202005,1,0,3,3,0,2,128
18295,18295,202005,11,0,1,3,0,2,10293
18296,18296,202005,9,0,1,5,0,2,203
18297,18297,202105,4,1,4,3,0,1,1042
18298,18298,202105,0,1,2,0,0,2,61
18299,18299,202005,3,1,4,0,0,0,98
18300,18300,202005,8,0,0,0,0,3,105
18301,18301,202105,3,0,3,2,1,3,1081
18302,18302,201905,4,1,4,1,0,2,131
18303,18303,202005,6,0,0,5,1,3,71
18304,18304,202105,3,0,6,3,1,2,1310
18305,18305,202005,10,0,3,1,1,3,199
18306,18306,202005,6,1,4,0,1,0,30
18307,18307,201905,11,1,4,5,1,2,3106
18308,18308,201905,9,0,3,5,0,1,145
18309,18309,202005,2,0,6,0,1,3,192
18310,18310,202005,7,0,2,3,1,4,33
18311,18311,201905,7,1,3,5,0,2,144
18312,18312,201905,8,0,0,3,0,0,719
18313,18313,202105,7,1,2,4,1,3,52
18314,18314,202005,12,1,6,1,0,1,622
18315,18315,201905,6,0,6,0,0,0,70
18316,18316,202005,12,0,1,4,0,2,9800
18317,18317,202005,2,1,0,0,1,3,76
18318,18318,202105,1,1,5,5,0,2,144
18319,18319,201905,9,0,3,1,0,2,79
18320,18320,202105,4,1,5,0,0,0,98
18321,18321,202005,11,0,0,4,0,1,8224
18322,18322,202005,2,0,2,0,1,3,261
18323,18323,201905,0,0,1,1,1,3,449
18324,18324,202005,13,0,6,1,0,3,510
18325,18325,202105,5,1,5,2,1,0,1074
18326,18326,202005,12,0,3,5,1,0,324
18327,18327,201905,7,0,2,2,0,3,108
18328,18328,202105,5,0,1,0,1,3,305
18329,18329,201905,7,0,2,4,1,2,451
18330,18330,201905,13,0,0,4,1,2,654
18331,18331,202105,4,0,1,5,0,2,831
18332,18332,201905,3,0,2,3,0,4,66
18333,18333,202005,3,0,0,2,0,3,571
18334,18334,201905,6,0,0,4,0,3,116
18335,18335,201905,4,0,2,4,1,0,196
18336,18336,202105,1,0,6,0,1,1,9
18337,18337,202105,7,0,3,2,0,0,723
18338,18338,201905,12,1,3,0,1,4,57
18339,18339,202105,2,0,3,1,0,2,8007
18340,18340,202005,1,0,2,5,1,1,99
18341,18341,202005,13,1,0,5,0,0,439
18342,18342,202005,2,0,6,1,1,1,2041
18343,18343,202005,3,1,5,2,1,3,508
18344,18344,201905,3,0,6,4,0,3,385
18345,18345,202005,13,1,0,4,1,2,210
18346,18346,202105,13,0,1,5,0,1,3599
18347,18347,201905,0,1,4,1,0,0,108
18348,18348,201905,13,0,1,5,0,1,3269
18349,18349,201905,12,0,3,1,0,1,1537
18350,18350,202005,10,0,3,5,0,0,240
18351,18351,202105,10,1,4,0,1,1,121
18352,18352,201905,6,0,0,3,1,3,83
18353,18353,202105,9,0,0,5,1,4,34
18354,18354,201905,11,0,1,2,0,4,745
18355,18355,202005,10,0,2,1,0,2,246
18356,18356,201905,5,0,0,0,0,0,278
18357,18357,202105,2,0,6,3,1,4,1727
18358,18358,202105,8,0,3,4,0,2,3031
18359,18359,202005,1,0,0,5,0,0,8
18360,18360,202005,6,1,6,2,0,0,119
18361,18361,202005,3,1,5,1,1,2,622
18362,18362,201905,12,0,1,5,1,1,1484
18363,18363,201905,9,0,1,1,1,4,29
18364,18364,201905,5,0,3,3,0,0,1393
18365,18365,202105,2,0,0,3,0,3,4607
18366,18366,202105,2,0,1,0,0,0,479
18367,18367,201905,0,1,3,4,1,2,347
18368,18368,202105,12,0,1,3,1,1,1380
18369,18369,202105,13,0,1,0,0,1,643
18370,18370,201905,0,1,3,0,1,1,55
18371,18371,201905,8,0,1,4,1,3,450
18372,18372,201905,13,0,3,4,1,1,762
18373,18373,202105,8,0,0,0,1,4,47
18374,18374,201905,10,1,5,0,0,2,29
18375,18375,202105,2,0,6,0,0,1,1236
18376,18376,202005,9,0,2,0,0,1,47
18377,18377,201905,9,1,3,3,1,4,3
18378,18378,202005,2,1,0,1,1,2,543
18379,18379,201905,13,0,1,0,0,4,21
18380,18380,202005,2,1,6,5,1,0,269
18381,18381,202005,6,0,0,5,0,4,40
18382,18382,202005,7,1,6,5,1,3,22
18383,18383,202105,12,0,0,4,1,2,2539
18384,18384,202105,0,1,2,5,1,2,1001
18385,18385,202005,7,0,0,0,0,0,64
18386,18386,201905,0,1,2,4,0,3,101
18387,18387,201905,8,0,3,5,0,3,272
18388,18388,201905,3,0,1,3,1,3,543
18389,18389,202105,1,0,1,3,0,3,129
18390,18390,201905,12,1,2,5,0,1,1108
18391,18391,202005,6,0,0,1,1,0,36
18392,18392,202005,5,1,6,5,1,1,801
18393,18393,202105,3,0,2,1,1,4,68
18394,18394,202005,12,0,0,4,1,4,1359
18395,18395,202105,9,1,5,1,0,4,22
18396,18396,201905,9,0,2,4,0,4,10
18397,18397,202005,4,1,6,3,0,0,112
18398,18398,202005,10,1,5,1,0,1,197
18399,18399,201905,8,1,3,4,0,0,212
18400,18400,201905,1,1,4,1,1,2,65
18401,18401,201905,2,0,0,5,1,1,2157
18402,18402,201905,11,0,1,2,1,3,1861
18403,18403,202005,11,0,2,4,0,0,6204
18404,18404,201905,3,1,4,2,1,1,615
18405,18405,202105,3,1,4,5,0,3,621
18406,18406,201905,4,0,1,4,1,4,45
18407,18407,201905,3,0,6,3,1,2,1131
18408,18408,201905,6,1,4,2,0,1,305
18409,18409,202105,12,1,4,4,1,1,2214
18410,18410,201905,12,1,5,0,1,2,257
18411,18411,202005,7,0,0,4,1,0,74
18412,18412,201905,5,0,3,0,0,4,41
18413,18413,201905,13,0,6,1,0,2,1270
18414,18414,201905,12,1,2,3,0,0,176
18415,18415,202005,8,0,0,0,0,0,227
18416,18416,201905,11,0,1,4,0,4,589
18417,18417,201905,13,1,4,5,1,2,534
18418,18418,201905,11,1,5,3,1,0,1790
18419,18419,202005,8,0,0,2,1,2,1805
18420,18420,202105,2,0,6,2,0,0,2789
18421,18421,202005,3,0,6,3,1,4,104
18422,18422,202005,12,1,4,3,1,2,3577
18423,18423,202005,7,0,3,0,0,2,140
18424,18424,202005,2,1,4,3,0,0,2326
18425,18425,201905,13,1,3,3,0,1,472
18426,18426,201905,2,1,4,1,1,4,181
18427,18427,202005,5,1,4,0,0,0,376
18428,18428,201905,4,0,1,0,1,2,71
18429,18429,202005,4,0,2,0,0,1,122
18430,18430,202105,4,0,1,4,1,2,654
18431,18431,201905,1,0,3,5,0,2,51
18432,18432,202105,13,0,3,2,1,0,684
18433,18433,201905,1,0,3,3,0,1,25
18434,18434,202005,1,0,6,3,1,4,26
18435,18435,202105,3,0,3,4,0,1,2015
18436,18436,202105,13,0,3,3,1,4,433
18437,18437,201905,0,0,2,1,1,1,1479
18438,18438,202005,8,1,6,1,0,4,16
18439,18439,202105,1,0,6,0,1,2,32
18440,18440,202105,11,0,2,0,1,1,459
18441,18441,202005,11,0,3,0,1,0,611
18442,18442,202105,6,1,5,5,1,1,228
18443,18443,202005,3,1,5,2,1,0,137
18444,18444,202005,10,0,1,5,0,2,429
18445,18445,202105,13,1,5,5,1,0,459
18446,18446,202105,3,0,6,5,1,3,393
18447,18447,201905,3,0,3,1,0,2,704
18448,18448,201905,10,1,2,4,0,3,26
18449,18449,201905,4,1,3,0,0,0,14
18450,18450,201905,6,0,0,2,0,1,549
18451,18451,202005,1,0,2,1,1,2,130
18452,18452,202005,11,1,4,2,0,1,10060
18453,18453,202005,7,0,0,1,0,4,21
18454,18454,201905,8,1,2,4,0,0,184
18455,18455,201905,0,0,0,2,1,1,2704
18456,18456,202105,7,0,1,1,0,4,40
18457,18457,202105,11,0,3,1,1,0,1452
18458,18458,202105,13,0,1,5,1,4,115
18459,18459,202105,7,0,2,3,1,2,333
18460,18460,202105,7,1,2,2,0,0,165
18461,18461,201905,2,0,2,0,1,3,129
18462,18462,201905,4,1,3,5,1,4,5
18463,18463,202005,3,1,5,4,0,2,2081
