,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대,건수합계
414,201905,가전,휴일,수,D.14-18시,M,D.5O대,127
415,202005,골프용품,평일,월,C.10-14시,F,C.4O대,117
416,201905,가전,평일,목,F.22-02시,F,E.60대이상,66
417,202105,서적,평일,금,F.22-02시,F,E.60대이상,60
418,201905,가전,휴일,수,C.10-14시,M,D.5O대,150
419,201905,골프용품,평일,월,B.06-10시,M,C.4O대,60
420,202005,식료품,평일,화,B.06-10시,F,C.4O대,3289
421,202105,패션,휴일,수,A.02-06시,F,C.4O대,648
422,202105,애완용품,평일,금,B.06-10시,M,A.2O대,53
423,201905,유아용품,휴일,일,A.02-06시,M,D.5O대,12
424,202005,패션,휴일,일,C.10-14시,M,D.5O대,1989
425,202105,화장품,평일,목,F.22-02시,M,A.2O대,471
426,202105,차량정비_부품,평일,월,E.18-22시,M,C.4O대,953
427,202105,차량정비_부품,평일,금,C.10-14시,F,C.4O대,249
428,202105,취미용품,휴일,수,F.22-02시,M,B.3O대,321
429,201905,인테리어,휴일,수,D.14-18시,M,B.3O대,290
430,202105,패션,휴일,수,D.14-18시,F,D.5O대,2399
431,201905,서적,평일,수,B.06-10시,M,C.4O대,605
432,202005,유아용품,평일,수,E.18-22시,F,A.2O대,343
433,202105,취미용품,평일,월,E.18-22시,F,D.5O대,376
434,202005,스포츠의류용품,평일,금,D.14-18시,F,D.5O대,233
435,202105,인테리어,평일,화,D.14-18시,F,A.2O대,1106
436,201905,생활/사무용품,휴일,수,C.10-14시,M,D.5O대,385
437,202105,가전,평일,금,A.02-06시,M,B.3O대,292
438,202105,취미용품,평일,월,D.14-18시,M,B.3O대,1334
439,202005,유아용품,휴일,일,F.22-02시,M,B.3O대,1130
440,202005,골프용품,평일,월,B.06-10시,F,E.60대이상,7
441,202105,서적,휴일,수,D.14-18시,F,D.5O대,264
442,202005,화장품,평일,월,B.06-10시,M,A.2O대,256
443,202005,가전,평일,수,F.22-02시,M,A.2O대,591
444,202005,스포츠의류용품,평일,수,F.22-02시,F,D.5O대,220
445,202105,취미용품,평일,수,D.14-18시,M,A.2O대,143
446,202105,유아용품,휴일,토,E.18-22시,F,C.4O대,939
447,202105,스포츠의류용품,휴일,토,C.10-14시,M,A.2O대,623
448,201905,식료품,휴일,수,B.06-10시,M,B.3O대,297
449,202005,취미용품,평일,금,D.14-18시,M,C.4O대,834
450,202005,골프용품,평일,금,A.02-06시,M,C.4O대,30
451,202105,차량정비_부품,휴일,토,E.18-22시,F,C.4O대,265
452,202105,식료품,휴일,일,E.18-22시,M,E.60대이상,1390
453,202005,패션,휴일,화,F.22-02시,M,B.3O대,1483
454,202005,생활/사무용품,평일,목,B.06-10시,F,B.3O대,4741
455,201905,홈쇼핑,휴일,수,C.10-14시,F,D.5O대,1739
456,202005,패션,평일,월,C.10-14시,F,E.60대이상,810
457,202005,패션,휴일,일,A.02-06시,F,E.60대이상,107
458,202105,서적,평일,금,C.10-14시,M,B.3O대,747
459,202105,홈쇼핑,휴일,일,B.06-10시,M,A.2O대,176
460,202005,애완용품,평일,목,E.18-22시,M,B.3O대,289
461,201905,패션,휴일,토,D.14-18시,M,E.60대이상,421
462,202005,생활/사무용품,평일,목,B.06-10시,F,A.2O대,1288
463,202005,골프용품,평일,목,B.06-10시,M,C.4O대,174
464,202105,화장품,휴일,수,E.18-22시,F,D.5O대,695
465,201905,유아용품,평일,금,F.22-02시,M,C.4O대,491
466,202005,식료품,휴일,토,D.14-18시,F,B.3O대,5145
467,202005,차량정비_부품,평일,목,B.06-10시,M,B.3O대,437
468,201905,스포츠의류용품,평일,수,F.22-02시,F,A.2O대,314
469,201905,패션,휴일,월,D.14-18시,M,A.2O대,532
470,202105,인테리어,평일,금,B.06-10시,M,E.60대이상,225
471,202005,홈쇼핑,평일,수,B.06-10시,F,C.4O대,7313
472,202105,서적,평일,화,F.22-02시,F,E.60대이상,89
473,202105,식료품,평일,월,E.18-22시,F,E.60대이상,2332
474,202105,화장품,평일,화,A.02-06시,M,A.2O대,116
475,202105,식료품,평일,월,A.02-06시,M,D.5O대,316
476,202105,패션,평일,화,C.10-14시,M,B.3O대,6154
477,202105,유아용품,평일,금,E.18-22시,M,E.60대이상,30
478,202005,인테리어,휴일,일,A.02-06시,F,C.4O대,333
479,202005,화장품,평일,화,C.10-14시,F,A.2O대,1942
480,201905,화장품,휴일,수,A.02-06시,F,D.5O대,24
481,201905,인테리어,평일,월,A.02-06시,M,E.60대이상,15
482,202105,화장품,평일,목,D.14-18시,M,C.4O대,1218
483,202105,인테리어,휴일,토,A.02-06시,M,B.3O대,194
484,201905,유아용품,평일,목,A.02-06시,F,A.2O대,100
485,201905,스포츠의류용품,평일,목,C.10-14시,F,C.4O대,559
486,202005,생활/사무용품,평일,화,B.06-10시,F,D.5O대,1575
487,201905,차량정비_부품,휴일,토,C.10-14시,F,C.4O대,85
488,202005,차량정비_부품,휴일,일,C.10-14시,M,E.60대이상,65
489,201905,애완용품,휴일,토,F.22-02시,M,A.2O대,43
490,202105,인테리어,평일,목,D.14-18시,M,A.2O대,467
491,202005,홈쇼핑,평일,목,D.14-18시,F,D.5O대,6707
492,201905,패션,휴일,월,E.18-22시,F,D.5O대,711
493,201905,화장품,평일,금,C.10-14시,F,A.2O대,2022
494,202005,스포츠의류용품,평일,목,D.14-18시,F,B.3O대,938
495,201905,골프용품,평일,월,B.06-10시,M,D.5O대,29
496,202005,서적,휴일,토,E.18-22시,M,D.5O대,448
497,201905,골프용품,평일,금,D.14-18시,M,D.5O대,110
498,202005,식료품,휴일,일,D.14-18시,M,C.4O대,3842
499,202105,패션,평일,월,E.18-22시,M,E.60대이상,951
500,202005,홈쇼핑,평일,목,F.22-02시,M,E.60대이상,624
501,202005,취미용품,휴일,금,F.22-02시,F,A.2O대,59
502,202005,골프용품,평일,금,B.06-10시,F,B.3O대,31
503,202005,차량정비_부품,평일,목,D.14-18시,M,B.3O대,971
504,201905,가전,평일,화,D.14-18시,F,E.60대이상,134
505,202005,애완용품,휴일,화,D.14-18시,M,A.2O대,31
506,201905,스포츠의류용품,휴일,월,C.10-14시,M,C.4O대,87
507,202105,취미용품,평일,목,F.22-02시,M,C.4O대,683
508,202005,홈쇼핑,휴일,일,A.02-06시,F,C.4O대,1343
509,202105,패션,평일,월,A.02-06시,M,C.4O대,869
510,202105,식료품,휴일,수,C.10-14시,F,C.4O대,3710
511,202005,차량정비_부품,휴일,토,A.02-06시,M,B.3O대,135
512,202105,가전,평일,금,F.22-02시,M,A.2O대,618
513,202005,골프용품,평일,월,B.06-10시,F,B.3O대,25
514,201905,서적,휴일,월,F.22-02시,M,A.2O대,44
515,202105,홈쇼핑,휴일,일,C.10-14시,F,B.3O대,5300
516,201905,패션,평일,수,E.18-22시,M,B.3O대,3979
517,202005,서적,평일,금,B.06-10시,F,C.4O대,1118
518,202105,유아용품,평일,화,F.22-02시,F,B.3O대,2651
519,202005,화장품,평일,화,B.06-10시,M,B.3O대,688
520,201905,화장품,평일,목,B.06-10시,M,B.3O대,703
521,202105,서적,휴일,수,E.18-22시,M,E.60대이상,57
522,202105,애완용품,평일,월,C.10-14시,F,B.3O대,1267
523,202105,패션,휴일,일,E.18-22시,F,E.60대이상,1382
524,201905,패션,평일,화,A.02-06시,M,A.2O대,381
525,201905,화장품,평일,화,D.14-18시,M,A.2O대,410
526,202005,스포츠의류용품,평일,금,F.22-02시,M,E.60대이상,26
527,201905,애완용품,휴일,수,F.22-02시,F,A.2O대,109
528,202005,화장품,평일,금,C.10-14시,M,C.4O대,1252
529,202105,차량정비_부품,평일,목,C.10-14시,F,A.2O대,100
530,201905,유아용품,휴일,월,E.18-22시,M,E.60대이상,3
531,202105,스포츠의류용품,휴일,일,E.18-22시,F,B.3O대,1166
532,202105,패션,평일,목,A.02-06시,M,C.4O대,694
533,201905,화장품,평일,수,C.10-14시,F,C.4O대,3082
534,202105,서적,평일,수,C.10-14시,F,D.5O대,308
535,202105,취미용품,휴일,일,C.10-14시,F,C.4O대,713
536,202005,화장품,휴일,일,F.22-02시,M,A.2O대,588
537,201905,애완용품,평일,화,C.10-14시,M,A.2O대,91
538,202005,인테리어,휴일,금,E.18-22시,F,D.5O대,212
539,202005,인테리어,평일,목,B.06-10시,F,A.2O대,479
540,202105,애완용품,휴일,수,F.22-02시,F,E.60대이상,20
541,202005,인테리어,평일,목,F.22-02시,M,A.2O대,411
542,202105,골프용품,평일,금,C.10-14시,F,B.3O대,89
543,202005,스포츠의류용품,휴일,금,B.06-10시,F,D.5O대,26
544,202105,식료품,휴일,수,E.18-22시,F,D.5O대,2703
545,201905,식료품,휴일,토,A.02-06시,F,D.5O대,102
546,201905,화장품,휴일,월,F.22-02시,M,E.60대이상,11
547,201905,스포츠의류용품,평일,금,D.14-18시,F,A.2O대,307
548,201905,스포츠의류용품,평일,목,D.14-18시,F,C.4O대,640
549,201905,스포츠의류용품,평일,금,E.18-22시,M,B.3O대,393
550,202005,골프용품,평일,금,A.02-06시,M,B.3O대,12
551,201905,식료품,휴일,일,F.22-02시,F,E.60대이상,231
552,201905,가전,평일,월,D.14-18시,F,A.2O대,652
553,202005,취미용품,평일,월,F.22-02시,F,B.3O대,560
554,202105,패션,평일,목,A.02-06시,F,A.2O대,1515
555,202105,화장품,평일,금,B.06-10시,F,C.4O대,2170
556,202005,서적,휴일,금,F.22-02시,F,E.60대이상,11
557,202105,차량정비_부품,평일,목,D.14-18시,F,C.4O대,302
558,201905,유아용품,평일,월,D.14-18시,F,C.4O대,491
559,202005,서적,평일,화,B.06-10시,F,E.60대이상,38
560,202105,홈쇼핑,평일,월,D.14-18시,F,D.5O대,8167
561,201905,식료품,평일,목,D.14-18시,F,C.4O대,5534
562,202005,식료품,평일,수,E.18-22시,F,C.4O대,8468
563,202105,스포츠의류용품,휴일,일,E.18-22시,F,A.2O대,622
564,201905,취미용품,휴일,월,E.18-22시,M,E.60대이상,10
565,202105,식료품,평일,금,F.22-02시,M,A.2O대,812
566,202005,취미용품,평일,화,E.18-22시,F,C.4O대,430
567,202005,식료품,평일,수,C.10-14시,F,E.60대이상,1409
568,201905,생활/사무용품,평일,수,C.10-14시,F,B.3O대,5939
569,202005,식료품,휴일,화,B.06-10시,F,E.60대이상,123
570,202005,애완용품,평일,수,B.06-10시,F,C.4O대,319
571,202105,서적,휴일,토,F.22-02시,M,C.4O대,1011
572,202105,유아용품,평일,목,C.10-14시,M,B.3O대,1085
573,201905,애완용품,평일,수,E.18-22시,F,A.2O대,273
574,202105,골프용품,평일,화,F.22-02시,F,B.3O대,50
575,202005,패션,휴일,금,C.10-14시,F,D.5O대,790
576,202005,가전,휴일,토,B.06-10시,F,D.5O대,224
577,201905,골프용품,평일,금,F.22-02시,F,A.2O대,7
578,202005,패션,평일,목,D.14-18시,F,B.3O대,12357
579,201905,화장품,휴일,토,D.14-18시,F,E.60대이상,147
580,201905,취미용품,평일,목,B.06-10시,M,C.4O대,358
581,202105,유아용품,평일,월,C.10-14시,M,A.2O대,193
582,202105,생활/사무용품,평일,월,D.14-18시,M,D.5O대,4817
583,202105,애완용품,평일,월,A.02-06시,F,A.2O대,125
584,202105,생활/사무용품,휴일,수,B.06-10시,F,B.3O대,1707
585,202005,차량정비_부품,휴일,일,C.10-14시,M,B.3O대,665
586,201905,가전,휴일,월,C.10-14시,F,B.3O대,190
587,201905,홈쇼핑,휴일,일,D.14-18시,M,C.4O대,2667
588,202005,생활/사무용품,휴일,금,E.18-22시,F,E.60대이상,188
589,202005,스포츠의류용품,평일,화,E.18-22시,M,E.60대이상,39
590,201905,생활/사무용품,휴일,일,C.10-14시,M,B.3O대,1837
591,201905,생활/사무용품,평일,목,E.18-22시,F,D.5O대,2324
592,202105,가전,휴일,일,B.06-10시,F,D.5O대,303
593,201905,화장품,휴일,토,D.14-18시,M,C.4O대,482
594,202005,유아용품,휴일,화,B.06-10시,F,D.5O대,10
595,201905,인테리어,평일,월,E.18-22시,F,A.2O대,492
596,202005,스포츠의류용품,평일,화,C.10-14시,M,D.5O대,190
597,202005,생활/사무용품,평일,월,B.06-10시,M,A.2O대,693
598,202105,서적,평일,금,C.10-14시,F,C.4O대,2860
599,202105,홈쇼핑,평일,수,F.22-02시,F,D.5O대,5161
600,202005,스포츠의류용품,평일,수,F.22-02시,F,B.3O대,983
601,202005,패션,휴일,토,B.06-10시,M,B.3O대,1767
602,202005,골프용품,평일,월,F.22-02시,F,E.60대이상,9
603,201905,유아용품,평일,월,B.06-10시,M,E.60대이상,8
604,201905,스포츠의류용품,휴일,수,D.14-18시,M,C.4O대,134
605,202005,서적,휴일,화,A.02-06시,F,B.3O대,59
606,202105,스포츠의류용품,평일,수,A.02-06시,F,B.3O대,82
607,202005,홈쇼핑,휴일,일,E.18-22시,M,C.4O대,4561
608,202105,유아용품,평일,수,A.02-06시,M,D.5O대,12
609,201905,홈쇼핑,휴일,월,B.06-10시,M,A.2O대,29
610,202005,가전,평일,목,D.14-18시,M,C.4O대,2601
611,202005,스포츠의류용품,평일,수,D.14-18시,F,D.5O대,250
612,202005,골프용품,평일,목,E.18-22시,F,B.3O대,49
613,201905,서적,평일,목,C.10-14시,F,C.4O대,2374
614,202105,가전,평일,화,F.22-02시,M,E.60대이상,175
615,201905,서적,휴일,토,C.10-14시,M,B.3O대,629
616,201905,취미용품,평일,목,A.02-06시,M,E.60대이상,10
617,202005,화장품,휴일,금,D.14-18시,F,B.3O대,652
618,201905,화장품,평일,금,C.10-14시,M,B.3O대,1243
619,202105,유아용품,평일,금,B.06-10시,M,E.60대이상,22
620,201905,식료품,평일,월,E.18-22시,M,A.2O대,689
621,202005,유아용품,평일,수,E.18-22시,F,D.5O대,106
622,201905,스포츠의류용품,평일,목,A.02-06시,M,A.2O대,65
623,202005,생활/사무용품,평일,목,A.02-06시,M,C.4O대,649
624,202005,생활/사무용품,휴일,금,D.14-18시,M,E.60대이상,263
625,202005,스포츠의류용품,평일,목,F.22-02시,M,C.4O대,495
626,201905,생활/사무용품,휴일,토,A.02-06시,F,B.3O대,438
627,202105,차량정비_부품,평일,수,C.10-14시,M,B.3O대,467
628,202005,유아용품,휴일,토,B.06-10시,M,E.60대이상,16
629,201905,식료품,휴일,월,A.02-06시,M,E.60대이상,12
630,202005,가전,평일,목,A.02-06시,F,A.2O대,91
631,202005,홈쇼핑,평일,수,B.06-10시,F,A.2O대,538
632,202105,스포츠의류용품,휴일,수,D.14-18시,F,A.2O대,196
633,201905,스포츠의류용품,휴일,토,B.06-10시,F,E.60대이상,11
634,202105,스포츠의류용품,평일,화,B.06-10시,F,D.5O대,189
635,202005,서적,휴일,화,C.10-14시,F,B.3O대,262
636,201905,패션,평일,목,A.02-06시,F,B.3O대,1857
637,202005,유아용품,휴일,토,E.18-22시,F,C.4O대,750
638,201905,화장품,평일,월,D.14-18시,F,D.5O대,800
639,202105,인테리어,평일,금,A.02-06시,F,E.60대이상,34
640,201905,유아용품,평일,목,E.18-22시,F,A.2O대,511
641,202105,골프용품,평일,화,E.18-22시,M,A.2O대,11
642,202105,홈쇼핑,평일,화,D.14-18시,M,A.2O대,186
643,202105,취미용품,평일,월,B.06-10시,M,D.5O대,300
644,201905,스포츠의류용품,평일,월,B.06-10시,M,C.4O대,177
645,202005,스포츠의류용품,휴일,금,A.02-06시,F,D.5O대,7
646,202005,인테리어,휴일,화,B.06-10시,F,B.3O대,182
647,202105,서적,평일,수,F.22-02시,F,A.2O대,167
648,202105,홈쇼핑,평일,목,C.10-14시,M,E.60대이상,1277
649,202105,식료품,평일,월,E.18-22시,M,A.2O대,1800
650,202105,유아용품,평일,월,E.18-22시,M,D.5O대,167
651,202005,애완용품,휴일,일,D.14-18시,F,A.2O대,444
652,202105,패션,평일,월,D.14-18시,M,A.2O대,3322
653,202105,취미용품,휴일,일,D.14-18시,F,E.60대이상,81
654,202105,식료품,평일,월,B.06-10시,F,A.2O대,1917
655,202105,식료품,휴일,수,A.02-06시,M,D.5O대,140
656,202005,서적,휴일,토,D.14-18시,F,C.4O대,2300
657,201905,취미용품,휴일,일,E.18-22시,F,B.3O대,301
658,201905,골프용품,평일,화,C.10-14시,F,B.3O대,25
659,202005,패션,휴일,금,E.18-22시,F,D.5O대,747
660,202005,식료품,평일,화,F.22-02시,F,E.60대이상,392
661,202105,차량정비_부품,휴일,토,B.06-10시,M,B.3O대,284
662,202005,취미용품,휴일,일,A.02-06시,F,D.5O대,18
663,201905,서적,평일,목,C.10-14시,F,B.3O대,1990
664,202005,스포츠의류용품,평일,화,F.22-02시,M,B.3O대,508
665,201905,골프용품,휴일,토,E.18-22시,F,E.60대이상,4
666,202105,식료품,휴일,토,D.14-18시,M,B.3O대,3687
667,201905,식료품,평일,수,D.14-18시,M,D.5O대,1287
668,202105,홈쇼핑,휴일,수,D.14-18시,F,D.5O대,5805
669,201905,골프용품,평일,금,D.14-18시,F,B.3O대,31
670,201905,스포츠의류용품,휴일,월,C.10-14시,F,D.5O대,26
671,201905,화장품,휴일,일,D.14-18시,F,D.5O대,548
672,202005,취미용품,휴일,금,A.02-06시,M,C.4O대,31
673,202105,서적,평일,목,E.18-22시,M,C.4O대,1358
674,202105,서적,휴일,토,D.14-18시,M,B.3O대,621
675,202105,스포츠의류용품,평일,목,A.02-06시,M,E.60대이상,12
676,202005,생활/사무용품,평일,수,A.02-06시,M,E.60대이상,105
677,202105,취미용품,휴일,수,E.18-22시,M,A.2O대,122
678,202005,홈쇼핑,휴일,일,E.18-22시,M,E.60대이상,1708
679,201905,식료품,평일,화,A.02-06시,M,A.2O대,174
680,202005,패션,평일,금,F.22-02시,F,D.5O대,2312
681,202005,홈쇼핑,휴일,금,A.02-06시,M,B.3O대,103
682,202105,인테리어,휴일,수,E.18-22시,M,B.3O대,864
683,201905,패션,평일,수,A.02-06시,M,D.5O대,197
684,202005,패션,평일,월,D.14-18시,M,E.60대이상,627
685,201905,식료품,휴일,토,C.10-14시,M,D.5O대,633
686,202105,스포츠의류용품,평일,월,C.10-14시,M,D.5O대,436
687,201905,홈쇼핑,휴일,월,C.10-14시,M,A.2O대,110
688,202105,패션,휴일,토,C.10-14시,M,A.2O대,2138
689,201905,생활/사무용품,휴일,월,C.10-14시,F,A.2O대,304
690,201905,인테리어,평일,금,A.02-06시,M,D.5O대,38
691,202105,유아용품,평일,금,E.18-22시,F,D.5O대,124
692,201905,화장품,휴일,수,A.02-06시,M,B.3O대,49
693,202005,생활/사무용품,평일,화,B.06-10시,F,C.4O대,3758
694,202105,가전,평일,금,D.14-18시,M,A.2O대,830
695,201905,애완용품,평일,목,D.14-18시,F,C.4O대,461
696,202105,애완용품,평일,화,C.10-14시,M,B.3O대,441
697,202005,유아용품,휴일,금,A.02-06시,M,C.4O대,18
698,201905,유아용품,휴일,수,B.06-10시,F,C.4O대,100
699,201905,가전,휴일,수,C.10-14시,M,C.4O대,445
700,201905,가전,휴일,일,E.18-22시,M,B.3O대,1669
701,201905,취미용품,휴일,월,E.18-22시,M,D.5O대,46
702,202105,생활/사무용품,휴일,일,F.22-02시,F,C.4O대,9355
703,202105,서적,휴일,수,F.22-02시,M,B.3O대,224
704,202005,생활/사무용품,휴일,토,A.02-06시,F,D.5O대,322
705,201905,생활/사무용품,평일,수,D.14-18시,F,D.5O대,2988
706,202005,차량정비_부품,휴일,토,E.18-22시,F,D.5O대,104
707,202105,인테리어,휴일,일,A.02-06시,M,B.3O대,237
708,201905,인테리어,휴일,수,C.10-14시,M,B.3O대,292
709,201905,차량정비_부품,평일,월,B.06-10시,F,D.5O대,22
710,201905,생활/사무용품,평일,화,E.18-22시,M,E.60대이상,438
711,202105,취미용품,평일,수,E.18-22시,M,A.2O대,123
712,202005,패션,휴일,토,E.18-22시,M,B.3O대,4737
713,202005,서적,평일,목,A.02-06시,F,B.3O대,202
714,201905,가전,휴일,수,D.14-18시,F,D.5O대,89
715,202005,차량정비_부품,평일,수,B.06-10시,M,B.3O대,460
716,202105,서적,휴일,수,D.14-18시,F,E.60대이상,56
717,202005,유아용품,평일,월,D.14-18시,M,B.3O대,958
718,201905,가전,평일,목,C.10-14시,F,A.2O대,802
719,201905,스포츠의류용품,평일,목,A.02-06시,M,B.3O대,99
720,202105,인테리어,평일,월,A.02-06시,F,E.60대이상,62
721,202105,가전,평일,수,D.14-18시,F,D.5O대,425
722,202005,차량정비_부품,휴일,토,D.14-18시,M,E.60대이상,76
723,201905,차량정비_부품,휴일,수,F.22-02시,M,D.5O대,23
724,202005,패션,평일,화,D.14-18시,F,E.60대이상,694
725,202005,인테리어,휴일,일,B.06-10시,F,C.4O대,709
726,202105,취미용품,평일,월,F.22-02시,M,E.60대이상,77
727,202105,골프용품,평일,금,A.02-06시,F,A.2O대,5
728,202005,유아용품,휴일,일,B.06-10시,M,D.5O대,46
729,202105,가전,평일,월,B.06-10시,M,C.4O대,4074
730,201905,취미용품,휴일,월,C.10-14시,M,E.60대이상,16
731,202105,서적,평일,목,A.02-06시,F,D.5O대,80
732,202005,서적,평일,월,F.22-02시,M,B.3O대,507
733,202105,스포츠의류용품,평일,화,E.18-22시,F,A.2O대,410
734,202105,인테리어,휴일,수,F.22-02시,M,D.5O대,318
735,202105,서적,휴일,수,B.06-10시,F,B.3O대,264
736,202105,가전,평일,수,A.02-06시,F,A.2O대,53
737,202005,패션,휴일,토,E.18-22시,F,A.2O대,5431
738,201905,홈쇼핑,휴일,토,C.10-14시,M,B.3O대,1125
739,202005,식료품,평일,화,D.14-18시,M,E.60대이상,703
740,202105,스포츠의류용품,평일,월,B.06-10시,M,B.3O대,369
