CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,,,
201905,3,휴일,수,C.10-14시,M,D.5O대, 29 ,,,
202105,4,휴일,토,D.14-18시,F,D.5O대," 4,332 ",,,
201905,1,평일,수,A.02-06시,M,D.5O대, 38 ,,,
202105,1,휴일,토,D.14-18시,F,D.5O대, 109 ,,,
202105,1,휴일,토,D.14-18시,F,A.2O대, 435 ,,,
202105,1,휴일,일,F.22-02시,M,A.2O대, 255 ,,,
202105,1,휴일,토,C.10-14시,F,E.60대이상, 71 ,,,
202105,2,평일,금,F.22-02시,M,D.5O대, 343 ,,,
202005,1,휴일,금,B.06-10시,F,D.5O대, 417 ,,,
202005,1,평일,금,E.18-22시,F,E.60대이상, 35 ,,,
202005,1,휴일,토,B.06-10시,F,A.2O대, 209 ,,,
201905,1,평일,목,A.02-06시,F,A.2O대, 88 ,,,
201905,1,휴일,월,E.18-22시,M,D.5O대, 139 ,,,
202105,1,평일,목,E.18-22시,M,B.3O대, 742 ,,,
202105,1,휴일,수,B.06-10시,M,A.2O대, 220 ,,,
201905,2,평일,수,A.02-06시,M,A.2O대, 66 ,,,
201905,1,휴일,일,F.22-02시,M,E.60대이상, 21 ,,,
201905,1,휴일,일,C.10-14시,F,E.60대이상, 35 ,,,
201905,1,휴일,월,E.18-22시,M,E.60대이상, 3 ,,,
201905,4,평일,월,A.02-06시,F,C.4O대, 374 ,,,
202005,1,평일,화,A.02-06시,F,C.4O대, 222 ,,,
202105,4,평일,화,B.06-10시,F,D.5O대," 2,973 ",,,
201905,1,평일,화,E.18-22시,F,A.2O대, 175 ,,,
202105,1,평일,수,A.02-06시,M,A.2O대, 11 ,,,
202105,1,평일,수,C.10-14시,F,E.60대이상, 35 ,,,
202005,1,평일,금,B.06-10시,M,A.2O대, 514 ,,,
202105,1,평일,수,F.22-02시,M,C.4O대, 402 ,,,
202005,1,평일,월,B.06-10시,M,B.3O대, 360 ,,,
202105,1,평일,금,D.14-18시,M,D.5O대, 609 ,,,
202005,2,휴일,화,F.22-02시,F,E.60대이상, 27 ,,,
201905,1,평일,화,F.22-02시,F,A.2O대, 153 ,,,
202105,1,휴일,일,A.02-06시,M,D.5O대, 76 ,,,
202105,4,평일,수,F.22-02시,F,A.2O대," 1,353 ",,,
201905,1,휴일,일,A.02-06시,M,E.60대이상, 3 ,,,
202105,1,휴일,일,F.22-02시,M,B.3O대, 599 ,,,
202105,4,휴일,수,A.02-06시,M,E.60대이상, 44 ,,,
202005,2,휴일,토,A.02-06시,M,A.2O대, 501 ,,,
201905,3,휴일,토,A.02-06시,F,C.4O대, 29 ,,,
202105,1,휴일,수,E.18-22시,F,C.4O대, 136 ,,,
201905,3,평일,화,E.18-22시,F,B.3O대, 414 ,,,
202105,1,휴일,토,B.06-10시,F,A.2O대, 182 ,,,
201905,1,휴일,일,D.14-18시,M,D.5O대, 352 ,,,
201905,2,평일,금,F.22-02시,M,C.4O대, 315 ,,,
202005,1,평일,수,B.06-10시,M,B.3O대, 818 ,,,
202105,1,평일,월,A.02-06시,F,C.4O대, 262 ,,,
202105,1,휴일,토,E.18-22시,F,B.3O대," 1,942 ",,,
202005,2,휴일,금,D.14-18시,F,C.4O대," 2,354 ",,,
202105,1,평일,목,F.22-02시,F,E.60대이상, 179 ,,,
202005,2,휴일,금,D.14-18시,M,C.4O대," 1,149 ",,,
202105,2,평일,목,C.10-14시,F,B.3O대," 15,506 ",,,
202105,2,휴일,일,A.02-06시,F,A.2O대," 1,449 ",,,
202005,1,평일,월,C.10-14시,M,A.2O대, 212 ,,,
202105,1,평일,월,F.22-02시,M,A.2O대, 291 ,,,
202005,1,평일,수,E.18-22시,F,D.5O대, 902 ,,,
202005,3,휴일,금,D.14-18시,F,C.4O대, 128 ,,,
202005,2,평일,화,D.14-18시,F,E.60대이상, 40 ,,,
201905,2,휴일,수,A.02-06시,F,A.2O대, 86 ,,,
202005,2,휴일,금,C.10-14시,M,C.4O대," 1,092 ",,,
202005,2,평일,목,B.06-10시,M,B.3O대, 348 ,,,
202005,1,휴일,화,F.22-02시,M,D.5O대, 43 ,,,
202105,1,휴일,일,B.06-10시,F,E.60대이상, 157 ,,,
201905,1,휴일,월,E.18-22시,M,C.4O대, 746 ,,,
201905,1,평일,화,D.14-18시,M,A.2O대, 168 ,,,
202005,2,휴일,일,F.22-02시,M,E.60대이상, 371 ,,,
202105,4,휴일,수,B.06-10시,F,D.5O대," 1,146 ",,,
202105,1,휴일,토,B.06-10시,M,C.4O대, 746 ,,,
202105,1,평일,수,A.02-06시,F,A.2O대, 233 ,,,
202105,1,평일,금,E.18-22시,M,E.60대이상, 274 ,,,
202105,1,평일,금,C.10-14시,F,A.2O대, 15 ,,,
202005,1,평일,금,D.14-18시,F,E.60대이상, 249 ,,,
201905,1,평일,화,E.18-22시,F,A.2O대," 1,357 ",,,
201905,1,휴일,월,F.22-02시,M,C.4O대, 108 ,,,
201905,3,휴일,월,E.18-22시,M,E.60대이상, 5 ,,,
201905,1,평일,수,C.10-14시,M,E.60대이상, 66 ,,,
201905,2,휴일,일,B.06-10시,F,D.5O대, 237 ,,,
201905,3,휴일,수,F.22-02시,F,C.4O대, 107 ,,,
202105,2,평일,목,C.10-14시,M,E.60대이상, 339 ,,,
201905,1,평일,금,C.10-14시,F,D.5O대, 589 ,,,
202105,2,휴일,토,C.10-14시,M,C.4O대," 1,342 ",,,
202105,1,휴일,일,B.06-10시,F,A.2O대, 132 ,,,
201905,1,평일,목,D.14-18시,F,E.60대이상, 221 ,,,
202005,1,평일,목,F.22-02시,M,C.4O대," 1,637 ",,,
201905,1,휴일,월,E.18-22시,F,B.3O대, 43 ,,,
201905,1,평일,월,B.06-10시,F,B.3O대, 12 ,,,
202105,1,휴일,수,F.22-02시,M,C.4O대, 94 ,,,
202005,1,평일,수,B.06-10시,M,A.2O대, 104 ,,,
202005,1,평일,수,A.02-06시,M,E.60대이상, 13 ,,,
201905,3,평일,금,F.22-02시,M,B.3O대, 138 ,,,
202005,1,휴일,금,C.10-14시,M,E.60대이상, 63 ,,,
202005,2,평일,금,A.02-06시,F,A.2O대, 80 ,,,
201905,1,휴일,월,E.18-22시,F,B.3O대, 990 ,,,
201905,2,휴일,월,C.10-14시,F,C.4O대, 452 ,,,
202105,1,평일,수,A.02-06시,M,D.5O대, 10 ,,,
201905,2,휴일,일,F.22-02시,M,D.5O대, 226 ,,,
202105,1,평일,수,D.14-18시,F,B.3O대," 4,926 ",,,
202005,1,휴일,일,E.18-22시,M,B.3O대, 739 ,,,
201905,1,휴일,월,B.06-10시,M,E.60대이상, 3 ,,,
201905,2,휴일,월,A.02-06시,F,B.3O대, 320 ,,,
202105,1,휴일,수,D.14-18시,M,B.3O대," 2,074 ",,,
202005,1,휴일,토,F.22-02시,F,B.3O대, 41 ,,,
202105,1,평일,월,D.14-18시,F,E.60대이상, 20 ,,,
201905,2,휴일,일,D.14-18시,F,E.60대이상, 118 ,,,
201905,1,평일,수,D.14-18시,F,C.4O대, 362 ,,,
202105,1,평일,수,B.06-10시,M,C.4O대, 282 ,,,
202105,1,평일,화,A.02-06시,M,D.5O대, 112 ,,,
201905,4,평일,화,A.02-06시,M,B.3O대, 420 ,,,
201905,2,휴일,수,D.14-18시,F,C.4O대, 97 ,,,
201905,2,평일,월,D.14-18시,F,E.60대이상, 22 ,,,
202005,2,휴일,금,B.06-10시,M,B.3O대, 173 ,,,
202105,3,휴일,수,C.10-14시,M,D.5O대, 67 ,,,
201905,2,휴일,토,C.10-14시,M,A.2O대," 1,225 ",,,
202105,3,휴일,일,D.14-18시,M,E.60대이상, 62 ,,,
202005,1,휴일,화,E.18-22시,M,B.3O대, 550 ,,,
201905,1,평일,수,E.18-22시,M,C.4O대, 414 ,,,
202005,3,평일,월,A.02-06시,F,A.2O대, 84 ,,,
202005,1,휴일,금,D.14-18시,M,C.4O대, 299 ,,,
202105,2,휴일,수,D.14-18시,F,E.60대이상, 193 ,,,
202105,1,평일,금,E.18-22시,M,C.4O대, 460 ,,,
202105,1,평일,월,E.18-22시,M,A.2O대, 11 ,,,
202105,4,평일,목,A.02-06시,F,C.4O대," 1,094 ",,,
202105,1,휴일,수,B.06-10시,F,C.4O대, 59 ,,,
202105,1,평일,금,C.10-14시,F,A.2O대, 401 ,,,
201905,1,휴일,수,C.10-14시,F,A.2O대, 16 ,,,
202105,1,휴일,토,B.06-10시,M,E.60대이상, 16 ,,,
202005,4,평일,화,C.10-14시,F,B.3O대," 6,552 ",,,
201905,2,평일,금,C.10-14시,M,C.4O대," 1,045 ",,,
202005,1,휴일,일,D.14-18시,M,A.2O대, 196 ,,,
201905,1,평일,월,C.10-14시,M,E.60대이상, 56 ,,,
201905,3,휴일,월,B.06-10시,M,C.4O대, 23 ,,,
202005,1,평일,월,E.18-22시,M,D.5O대," 2,186 ",,,
202005,1,평일,수,E.18-22시,F,E.60대이상, 78 ,,,
202105,2,평일,화,C.10-14시,F,C.4O대," 3,920 ",,,
202105,1,휴일,일,C.10-14시,F,E.60대이상," 1,529 ",,,
202105,1,휴일,토,A.02-06시,M,B.3O대, 10 ,,,
202005,1,평일,월,D.14-18시,F,E.60대이상, 64 ,,,
201905,2,평일,월,D.14-18시,M,A.2O대," 1,412 ",,,
201905,2,휴일,토,C.10-14시,F,D.5O대, 94 ,,,
202005,2,평일,수,E.18-22시,F,D.5O대," 1,083 ",,,
202105,2,평일,수,D.14-18시,F,E.60대이상, 629 ,,,
202105,2,평일,화,F.22-02시,M,C.4O대, 557 ,,,
201905,1,평일,수,D.14-18시,M,A.2O대, 6 ,,,
202105,2,평일,목,D.14-18시,M,B.3O대, 719 ,,,
202005,1,휴일,일,F.22-02시,F,A.2O대, 143 ,,,
201905,2,평일,수,C.10-14시,F,B.3O대, 704 ,,,
202005,2,휴일,화,B.06-10시,F,B.3O대, 319 ,,,
201905,4,휴일,수,B.06-10시,M,A.2O대, 96 ,,,
202105,1,휴일,토,B.06-10시,M,C.4O대," 1,401 ",,,
201905,1,평일,수,A.02-06시,M,A.2O대, 73 ,,,
201905,1,휴일,토,D.14-18시,F,D.5O대," 1,466 ",,,
202005,3,평일,월,A.02-06시,F,C.4O대, 95 ,,,
201905,1,평일,수,A.02-06시,M,B.3O대, 93 ,,,
202005,2,평일,목,C.10-14시,M,B.3O대, 975 ,,,
202105,1,휴일,수,A.02-06시,M,E.60대이상, 5 ,,,
202105,1,평일,수,B.06-10시,M,B.3O대, 226 ,,,
202005,1,평일,금,B.06-10시,M,C.4O대, 814 ,,,
201905,4,평일,목,B.06-10시,M,A.2O대, 596 ,,,
202105,2,평일,금,F.22-02시,F,A.2O대, 371 ,,,
202005,2,휴일,일,A.02-06시,M,B.3O대, 180 ,,,
202005,1,휴일,금,F.22-02시,M,B.3O대, 671 ,,,
202005,2,평일,금,F.22-02시,F,C.4O대," 7,895 ",,,
202005,4,휴일,토,F.22-02시,M,A.2O대, 659 ,,,
202005,2,휴일,토,B.06-10시,F,E.60대이상, 168 ,,,
202105,1,휴일,일,D.14-18시,F,D.5O대, 315 ,,,
201905,2,휴일,수,F.22-02시,M,A.2O대, 73 ,,,
202005,1,평일,월,D.14-18시,F,A.2O대," 1,316 ",,,
201905,3,휴일,월,C.10-14시,M,C.4O대, 38 ,,,
202005,1,평일,수,A.02-06시,M,B.3O대, 101 ,,,
202105,1,휴일,일,D.14-18시,M,A.2O대, 149 ,,,
201905,2,평일,금,A.02-06시,M,E.60대이상, 31 ,,,
201905,1,평일,목,C.10-14시,F,C.4O대, 428 ,,,
202105,1,휴일,토,C.10-14시,F,B.3O대," 1,729 ",,,
201905,1,평일,목,F.22-02시,M,D.5O대, 361 ,,,
202105,1,휴일,일,B.06-10시,F,B.3O대, 633 ,,,
201905,1,평일,목,C.10-14시,M,D.5O대, 847 ,,,
201905,2,휴일,월,A.02-06시,M,A.2O대, 85 ,,,
201905,1,평일,목,A.02-06시,F,D.5O대, 9 ,,,
202005,2,휴일,토,A.02-06시,M,B.3O대, 889 ,,,
202105,1,휴일,토,E.18-22시,M,E.60대이상, 52 ,,,
201905,1,휴일,수,B.06-10시,F,B.3O대, 282 ,,,
201905,1,평일,금,B.06-10시,F,B.3O대," 1,195 ",,,
201905,2,평일,월,F.22-02시,F,B.3O대," 2,288 ",,,
202105,1,휴일,일,D.14-18시,F,B.3O대," 2,475 ",,,
202105,1,평일,금,C.10-14시,F,D.5O대, 717 ,,,
201905,4,휴일,토,C.10-14시,M,A.2O대, 600 ,,,
202105,1,휴일,일,C.10-14시,F,E.60대이상, 228 ,,,
202005,1,평일,금,A.02-06시,M,C.4O대, 523 ,,,
202105,1,휴일,토,F.22-02시,M,B.3O대," 1,100 ",,,
202105,2,평일,금,B.06-10시,M,B.3O대," 2,541 ",,,
202005,1,평일,목,E.18-22시,F,C.4O대," 2,331 ",,,
202105,1,평일,수,D.14-18시,M,D.5O대, 105 ,,,
202105,4,휴일,수,B.06-10시,M,A.2O대, 179 ,,,
202105,1,평일,월,B.06-10시,M,B.3O대," 1,058 ",,,
202005,1,휴일,일,F.22-02시,M,C.4O대," 1,342 ",,,
201905,1,휴일,월,D.14-18시,F,C.4O대, 886 ,,,
202005,1,평일,수,A.02-06시,M,D.5O대, 38 ,,,
201905,1,평일,목,F.22-02시,F,C.4O대," 1,042 ",,,
202005,1,휴일,토,D.14-18시,F,D.5O대," 1,073 ",,,
202105,4,휴일,토,E.18-22시,M,A.2O대, 906 ,,,
202105,2,평일,월,B.06-10시,F,D.5O대, 195 ,,,
201905,1,휴일,일,B.06-10시,F,E.60대이상, 17 ,,,
202105,2,휴일,일,B.06-10시,M,B.3O대," 1,913 ",,,
202105,1,휴일,토,B.06-10시,F,A.2O대, 198 ,,,
202005,1,평일,목,E.18-22시,F,B.3O대," 1,376 ",,,
202105,3,휴일,일,A.02-06시,M,C.4O대, 31 ,,,
202105,2,휴일,일,A.02-06시,F,C.4O대, 142 ,,,
202105,1,평일,금,F.22-02시,F,B.3O대," 1,269 ",,,
202005,1,휴일,화,C.10-14시,M,B.3O대, 22 ,,,
202105,3,휴일,일,D.14-18시,M,B.3O대, 417 ,,,
202005,1,휴일,토,D.14-18시,M,A.2O대, 412 ,,,
202005,1,휴일,일,E.18-22시,F,D.5O대, 629 ,,,
202105,2,평일,목,A.02-06시,F,A.2O대, 112 ,,,
201905,1,휴일,일,B.06-10시,F,C.4O대, 102 ,,,
201905,1,평일,화,E.18-22시,M,B.3O대, 50 ,,,
202105,2,휴일,토,E.18-22시,F,C.4O대," 3,070 ",,,
202005,1,평일,화,A.02-06시,M,D.5O대, 11 ,,,
202005,4,평일,월,C.10-14시,F,D.5O대," 4,008 ",,,
202005,1,평일,금,D.14-18시,M,A.2O대, 214 ,,,
202105,1,평일,목,C.10-14시,F,D.5O대, 314 ,,,
201905,2,휴일,일,D.14-18시,F,A.2O대, 222 ,,,
202105,1,평일,목,E.18-22시,F,D.5O대, 796 ,,,
201905,1,휴일,월,A.02-06시,F,E.60대이상, 14 ,,,
201905,2,평일,화,B.06-10시,M,D.5O대, 79 ,,,
201905,1,휴일,월,C.10-14시,F,A.2O대, 19 ,,,
201905,3,평일,수,D.14-18시,M,B.3O대, 252 ,,,
202105,1,휴일,토,D.14-18시,F,A.2O대, 355 ,,,
201905,1,평일,수,F.22-02시,F,B.3O대, 828 ,,,
201905,2,평일,수,E.18-22시,M,A.2O대," 1,949 ",,,
202105,1,평일,수,E.18-22시,M,A.2O대, 655 ,,,
202105,1,휴일,일,D.14-18시,M,E.60대이상, 470 ,,,
202005,1,휴일,화,F.22-02시,M,A.2O대, 149 ,,,
202005,1,휴일,금,B.06-10시,F,C.4O대, 12 ,,,
202005,1,평일,화,B.06-10시,F,A.2O대, 281 ,,,
202105,1,평일,금,A.02-06시,F,B.3O대, 215 ,,,
202005,4,평일,금,B.06-10시,M,A.2O대, 490 ,,,
202005,1,평일,수,D.14-18시,M,E.60대이상, 377 ,,,
202105,1,휴일,일,C.10-14시,F,D.5O대, 613 ,,,
201905,1,평일,화,A.02-06시,M,B.3O대, 138 ,,,
202105,4,휴일,토,F.22-02시,F,E.60대이상, 871 ,,,
201905,2,휴일,수,A.02-06시,F,D.5O대, 66 ,,,
202005,2,휴일,금,E.18-22시,F,B.3O대, 162 ,,,
202005,1,평일,목,E.18-22시,M,B.3O대, 710 ,,,
202105,1,평일,화,A.02-06시,F,C.4O대, 200 ,,,
202105,4,평일,월,D.14-18시,M,A.2O대," 1,863 ",,,
202105,1,휴일,토,E.18-22시,F,D.5O대, 125 ,,,
202005,2,휴일,토,A.02-06시,M,B.3O대, 151 ,,,
202105,2,평일,수,A.02-06시,F,D.5O대, 95 ,,,
202105,2,평일,화,A.02-06시,M,C.4O대, 132 ,,,
201905,1,휴일,수,F.22-02시,M,A.2O대, 22 ,,,
202105,2,평일,목,C.10-14시,M,A.2O대, 350 ,,,
201905,1,평일,수,E.18-22시,F,A.2O대, 371 ,,,
202105,1,평일,월,E.18-22시,F,D.5O대, 188 ,,,
201905,4,휴일,일,E.18-22시,F,E.60대이상, 346 ,,,
202005,3,휴일,화,D.14-18시,F,E.60대이상, 14 ,,,
202005,4,휴일,금,A.02-06시,F,E.60대이상, 28 ,,,
202105,1,평일,수,F.22-02시,F,B.3O대, 668 ,,,
202005,1,휴일,금,B.06-10시,M,A.2O대, 12 ,,,
202105,2,평일,월,A.02-06시,F,D.5O대, 210 ,,,
202005,1,휴일,금,D.14-18시,M,A.2O대, 85 ,,,
201905,4,평일,월,F.22-02시,F,E.60대이상, 214 ,,,
202005,1,휴일,토,D.14-18시,F,B.3O대, 32 ,,,
201905,1,휴일,월,E.18-22시,M,C.4O대, 280 ,,,
202105,2,평일,월,D.14-18시,M,D.5O대, 904 ,,,
202005,3,평일,금,F.22-02시,F,C.4O대, 436 ,,,
202105,1,평일,화,C.10-14시,F,C.4O대, 316 ,,,
202105,1,평일,금,D.14-18시,F,B.3O대," 1,612 ",,,
201905,3,휴일,수,D.14-18시,F,D.5O대, 47 ,,,
201905,3,휴일,수,D.14-18시,M,C.4O대, 55 ,,,
201905,1,평일,금,A.02-06시,M,C.4O대, 88 ,,,
201905,1,평일,월,F.22-02시,M,D.5O대, 649 ,,,
202105,1,휴일,수,D.14-18시,M,A.2O대, 149 ,,,
202105,3,평일,수,F.22-02시,M,C.4O대, 157 ,,,
201905,1,평일,월,E.18-22시,F,E.60대이상, 250 ,,,
202105,3,평일,화,E.18-22시,F,E.60대이상, 78 ,,,
202105,4,평일,수,B.06-10시,F,C.4O대," 3,180 ",,,
201905,1,평일,화,C.10-14시,M,B.3O대, 847 ,,,
201905,2,평일,화,E.18-22시,F,E.60대이상, 22 ,,,
202005,2,휴일,일,A.02-06시,F,A.2O대, 482 ,,,
202105,1,휴일,토,B.06-10시,M,D.5O대, 197 ,,,
202105,1,평일,월,A.02-06시,F,D.5O대, 190 ,,,
201905,1,휴일,토,A.02-06시,F,D.5O대, 147 ,,,
201905,1,평일,금,E.18-22시,F,A.2O대, 520 ,,,
202105,1,휴일,수,E.18-22시,M,B.3O대, 360 ,,,
201905,1,평일,목,C.10-14시,F,E.60대이상, 35 ,,,
202105,2,휴일,수,B.06-10시,F,A.2O대, 351 ,,,
202105,3,평일,수,D.14-18시,M,A.2O대, 74 ,,,
202105,1,평일,금,C.10-14시,M,D.5O대, 389 ,,,
202005,3,평일,화,E.18-22시,F,D.5O대, 249 ,,,
201905,1,평일,금,B.06-10시,F,C.4O대," 1,225 ",,,
201905,2,평일,수,F.22-02시,F,D.5O대, 597 ,,,
202105,1,평일,금,E.18-22시,M,B.3O대," 3,057 ",,,
202005,1,평일,수,B.06-10시,F,D.5O대," 2,373 ",,,
202105,2,평일,화,C.10-14시,M,E.60대이상, 968 ,,,
202105,1,평일,목,E.18-22시,M,B.3O대, 649 ,,,
201905,1,휴일,수,C.10-14시,M,D.5O대, 122 ,,,
202005,2,평일,화,D.14-18시,F,D.5O대," 2,852 ",,,
201905,1,평일,목,D.14-18시,F,A.2O대, 517 ,,,
202005,1,평일,목,E.18-22시,M,E.60대이상, 688 ,,,
201905,2,평일,금,A.02-06시,M,B.3O대, 172 ,,,
202005,2,휴일,토,F.22-02시,F,D.5O대, 215 ,,,
202005,2,휴일,일,F.22-02시,M,B.3O대," 6,332 ",,,
201905,2,휴일,수,E.18-22시,F,D.5O대, 164 ,,,
201905,2,휴일,수,F.22-02시,M,C.4O대, 190 ,,,
202005,2,휴일,토,F.22-02시,F,B.3O대," 3,330 ",,,
202105,1,평일,월,C.10-14시,F,D.5O대, 175 ,,,
202005,2,휴일,화,D.14-18시,M,B.3O대, 292 ,,,
201905,1,평일,화,C.10-14시,M,D.5O대, 289 ,,,
202005,1,평일,목,F.22-02시,M,A.2O대, 138 ,,,
202005,2,평일,수,A.02-06시,M,D.5O대, 257 ,,,
201905,2,평일,수,C.10-14시,M,C.4O대," 1,263 ",,,
202005,1,휴일,일,A.02-06시,M,D.5O대, 31 ,,,
201905,1,휴일,일,F.22-02시,M,A.2O대, 205 ,,,
202005,1,평일,수,C.10-14시,M,D.5O대," 3,015 ",,,
202105,2,휴일,토,F.22-02시,M,B.3O대, 637 ,,,
202005,1,휴일,금,A.02-06시,M,A.2O대, 7 ,,,
201905,1,휴일,수,F.22-02시,M,E.60대이상, 20 ,,,
202005,1,평일,목,C.10-14시,F,D.5O대, 574 ,,,
201905,2,평일,화,F.22-02시,M,C.4O대," 3,071 ",,,
202105,4,휴일,일,F.22-02시,F,A.2O대," 2,849 ",,,
202105,2,평일,목,A.02-06시,F,C.4O대, 124 ,,,
202005,2,평일,금,C.10-14시,M,B.3O대," 5,545 ",,,
202105,1,휴일,일,F.22-02시,F,E.60대이상, 4 ,,,
202005,2,평일,금,B.06-10시,F,E.60대이상, 335 ,,,
201905,2,휴일,월,C.10-14시,F,B.3O대, 73 ,,,
201905,1,휴일,일,A.02-06시,M,D.5O대, 36 ,,,
202105,1,평일,목,C.10-14시,F,C.4O대," 2,733 ",,,
201905,3,평일,금,F.22-02시,F,B.3O대, 348 ,,,
202005,1,평일,화,A.02-06시,M,C.4O대, 62 ,,,
202005,4,휴일,토,F.22-02시,M,E.60대이상, 295 ,,,
202005,2,평일,화,F.22-02시,F,E.60대이상, 376 ,,,
201905,1,평일,목,B.06-10시,F,C.4O대, 216 ,,,
202005,1,평일,수,F.22-02시,M,E.60대이상, 22 ,,,
201905,1,평일,목,A.02-06시,F,D.5O대, 83 ,,,
202005,4,평일,금,D.14-18시,F,C.4O대," 6,356 ",,,
202105,1,평일,화,D.14-18시,F,A.2O대, 15 ,,,
202105,2,평일,목,A.02-06시,F,C.4O대," 1,463 ",,,
202005,2,평일,화,F.22-02시,M,E.60대이상, 273 ,,,
202105,1,평일,목,A.02-06시,M,A.2O대, 67 ,,,
202105,3,휴일,수,F.22-02시,F,B.3O대, 350 ,,,
202005,1,휴일,화,C.10-14시,M,C.4O대, 131 ,,,
201905,2,평일,화,C.10-14시,F,E.60대이상, 34 ,,,
202105,1,평일,월,A.02-06시,F,C.4O대, 58 ,,,
201905,3,평일,금,B.06-10시,M,D.5O대, 65 ,,,
202105,2,평일,금,D.14-18시,M,D.5O대, 567 ,,,
202105,1,휴일,수,A.02-06시,F,A.2O대, 61 ,,,
201905,2,휴일,일,B.06-10시,M,C.4O대, 234 ,,,
202005,1,휴일,금,C.10-14시,M,D.5O대, 145 ,,,
202105,4,평일,목,C.10-14시,F,B.3O대," 10,798 ",,,
202105,3,휴일,일,E.18-22시,F,E.60대이상, 115 ,,,
202105,2,휴일,토,A.02-06시,M,D.5O대, 31 ,,,
201905,2,평일,금,E.18-22시,F,C.4O대," 6,883 ",,,
202105,1,휴일,일,F.22-02시,M,E.60대이상, 40 ,,,
201905,1,평일,금,C.10-14시,F,C.4O대, 62 ,,,
201905,2,휴일,월,C.10-14시,M,E.60대이상, 10 ,,,
202105,1,휴일,토,A.02-06시,M,D.5O대, 48 ,,,
201905,1,평일,목,B.06-10시,F,E.60대이상, 613 ,,,
202105,3,휴일,일,B.06-10시,M,C.4O대, 109 ,,,
201905,1,휴일,월,E.18-22시,F,A.2O대, 60 ,,,
201905,1,평일,월,A.02-06시,M,D.5O대, 40 ,,,
201905,2,휴일,월,B.06-10시,M,C.4O대, 82 ,,,
202105,2,평일,월,D.14-18시,F,E.60대이상, 104 ,,,
201905,1,휴일,토,F.22-02시,M,A.2O대, 163 ,,,
202005,1,평일,화,A.02-06시,F,B.3O대, 326 ,,,
202105,2,평일,수,F.22-02시,F,C.4O대," 1,454 ",,,
202105,1,휴일,토,C.10-14시,F,B.3O대, 64 ,,,
201905,2,평일,금,B.06-10시,F,E.60대이상, 16 ,,,
202005,4,평일,수,E.18-22시,F,A.2O대," 2,335 ",,,
201905,1,휴일,토,E.18-22시,M,D.5O대, 42 ,,,
201905,4,평일,화,E.18-22시,M,A.2O대, 861 ,,,
202105,1,휴일,일,C.10-14시,M,E.60대이상, 153 ,,,
202105,3,평일,수,C.10-14시,M,D.5O대, 97 ,,,
201905,1,평일,목,D.14-18시,M,B.3O대, 941 ,,,
201905,1,휴일,수,F.22-02시,F,D.5O대, 6 ,,,
202005,1,휴일,토,E.18-22시,M,A.2O대, 434 ,,,
202005,1,평일,목,D.14-18시,F,A.2O대, 843 ,,,
202005,2,평일,화,F.22-02시,M,A.2O대," 1,764 ",,,
201905,1,휴일,토,A.02-06시,F,A.2O대, 69 ,,,
201905,1,평일,월,B.06-10시,M,E.60대이상, 29 ,,,
202105,1,휴일,일,D.14-18시,F,B.3O대," 1,415 ",,,
201905,1,휴일,수,F.22-02시,F,A.2O대, 241 ,,,
202005,1,평일,화,E.18-22시,M,D.5O대, 622 ,,,
201905,1,휴일,일,A.02-06시,F,A.2O대, 121 ,,,
201905,1,휴일,일,E.18-22시,F,E.60대이상, 81 ,,,
201905,1,평일,금,C.10-14시,M,B.3O대," 1,002 ",,,
202005,1,평일,월,B.06-10시,M,E.60대이상, 344 ,,,
201905,2,휴일,수,C.10-14시,F,E.60대이상, 119 ,,,
202105,2,평일,화,F.22-02시,F,D.5O대," 1,048 ",,,
201905,1,평일,화,C.10-14시,M,D.5O대, 693 ,,,
202005,1,휴일,금,A.02-06시,M,E.60대이상, 17 ,,,
202105,1,평일,수,C.10-14시,F,B.3O대," 5,056 ",,,
201905,1,휴일,월,B.06-10시,M,A.2O대, 12 ,,,
202005,1,휴일,화,F.22-02시,M,A.2O대, 30 ,,,
201905,2,휴일,일,B.06-10시,F,E.60대이상, 144 ,,,
202105,2,평일,월,F.22-02시,F,E.60대이상, 872 ,,,
202005,4,휴일,일,A.02-06시,M,C.4O대, 442 ,,,
202005,1,평일,월,A.02-06시,M,E.60대이상, 3 ,,,
202105,2,휴일,수,C.10-14시,M,C.4O대, 316 ,,,
202105,1,휴일,토,B.06-10시,F,D.5O대, 57 ,,,
202005,1,휴일,일,D.14-18시,F,C.4O대," 2,673 ",,,
202105,2,평일,목,D.14-18시,M,E.60대이상, 336 ,,,
202005,1,평일,화,D.14-18시,M,E.60대이상, 251 ,,,
201905,2,평일,목,D.14-18시,M,A.2O대, 469 ,,,
201905,1,휴일,월,B.06-10시,F,D.5O대, 235 ,,,
202005,1,평일,수,C.10-14시,M,E.60대이상, 116 ,,,
201905,1,휴일,수,C.10-14시,M,A.2O대, 28 ,,,
202005,4,평일,수,F.22-02시,M,D.5O대," 1,343 ",,,
201905,1,평일,화,A.02-06시,M,C.4O대, 67 ,,,
202105,2,평일,월,C.10-14시,M,A.2O대," 3,580 ",,,
201905,1,휴일,월,A.02-06시,M,E.60대이상, 7 ,,,
202105,1,평일,목,C.10-14시,F,D.5O대," 7,668 ",,,
201905,2,평일,수,F.22-02시,F,E.60대이상, 15 ,,,
