,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
5006,2020.0,34340,1,0,0,4.0,0.0,246000.0,61500.0,4.0,2.0,54.0,7.0,6.0,"1,2,6",1,"9,5,2",3,1.0,1.0,,,,1.0,,,,,,,,,,,34340,,,,,,,,,,,1,,,9,5,2,,,,,,,,,,,,,,
5007,2020.0,35330,1,1,6,4.0,2.0,280000.0,70000.0,4.0,2.0,42.0,7.0,6.0,"1,6",1,"9,4,2",1,1.0,,,,,1.0,,,,,,,,,,,35330,,,,,,,,,,,1,,,9,4,2,6.0,,,,,,,,,,,,,
5008,2020.0,34030,1,1,6,4.0,2.0,350000.0,87500.0,4.0,2.0,33.0,7.0,6.0,"1,6",1,"1,2,6",1,1.0,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,1,2,6,6.0,,,,,,,,,,,,,
5009,2020.0,"36020,36020",2,1,2,2.0,0.0,300000.0,150000.0,4.0,1.0,27.0,12.0,6.0,"2,6",1,"2,11,14",3,,1.0,,,,1.0,,,,,,,,,,,36020,36020,,,,,,,,,,1,,,2,11,14,2.0,,,,,,,,,,,,,
5010,2020.0,"32020,32020",2,1,2,2.0,0.0,250000.0,125000.0,4.0,1.0,38.0,12.0,6.0,1,1,"2,5,14",3,1.0,,,,,,,,,,,,,,,,32020,32020,,,,,,,,,,1,,,2,5,14,2.0,,,,,,,,,,,,,
5011,2020.0,37030,1,1,10,2.0,0.0,200000.0,100000.0,3.0,1.0,43.0,12.0,6.0,1,1,"4,3,2",3,1.0,,,,,,,,,,,,,,,,37030,,,,,,,,,,,1,,,4,3,2,10.0,,,,,,,,,,,,,
5012,2020.0,34060,1,0,0,3.0,1.0,69999.0,23333.0,4.0,2.0,34.0,12.0,6.0,1,1,"8,1,3",1,1.0,,,,,,,,,,,,,,,,34060,,,,,,,,,,,1,,,8,1,3,,,,,,,,,,,,,,
5013,2020.0,33320,1,0,0,2.0,0.0,60000.0,30000.0,3.0,2.0,54.0,12.0,6.0,6,1,"5,2",1,,,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,5,2,,,,,,,,,,,,,,,
5014,2020.0,33320,1,0,0,3.0,0.0,69999.0,25833.0,3.0,2.0,24.0,12.0,6.0,"1,6",1,"4,3",1,1.0,,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,4,3,,,,,,,,,,,,,,,
5015,2020.0,"38090,38090",2,1,2,2.0,0.0,250000.0,125000.0,3.0,2.0,47.0,12.0,6.0,"2,6",1,"2,8",3,,1.0,,,,1.0,,,,,,,,,,,38090,38090,,,,,,,,,,1,,,2,8,,2.0,,,,,,,,,,,,,
5016,2020.0,34020,1,0,0,2.0,0.0,60000.0,30000.0,4.0,1.0,75.0,12.0,6.0,2,1,8,1,,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,
5017,2020.0,"39010,39010,39020,39010",4,3,"4,4,4",4.0,2.0,3680000.0,920000.0,5.0,2.0,48.0,8.0,6.0,"1,2,4,6,8,9,15,16","3,8","2,1,14",1,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,39010,39010,39020,39010,,,,,,,,3,8,,2,1,14,4.0,4.0,4.0,,,,,,,,,,,
5018,2020.0,34030,1,1,4,4.0,1.0,410000.0,102500.0,4.0,1.0,17.0,8.0,6.0,"1,2,6",1,"12,1,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,12,1,4,4.0,,,,,,,,,,,,,
5019,2020.0,"34050,29010",2,"1,0",11,3.0,1.0,399999.0,133333.0,5.0,1.0,44.0,8.0,6.0,"1,2,6,15",1,"5,12,6",1,1.0,1.0,,,,1.0,,,,,,,,1.0,,,34050,29010,,,,,,,,,,1,,,5,12,6,11.0,0.0,,,,,,,,,,,,
5020,2020.0,34030,1,0,0,3.0,0.0,150000.0,50000.0,4.0,1.0,28.0,8.0,6.0,"1,2,6",1,"12,3,4",3,1.0,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,12,3,4,,,,,,,,,,,,,,
5021,2020.0,34060,1,1,10,6.0,2.0,579996.0,96666.0,4.0,2.0,57.0,8.0,6.0,"1,2,5,6",1,"12,14,3",1,1.0,1.0,,,1.0,1.0,,,,,,,,,,,34060,,,,,,,,,,,1,,,12,14,3,10.0,,,,,,,,,,,,,
5022,2020.0,"37010,11010",2,"0,0",,3.0,0.0,349998.0,116666.0,4.0,2.0,57.0,9.0,6.0,"1,2,6,8,15",1,"2,8,1",3,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,37010,11010,,,,,,,,,,1,,,2,8,1,0.0,0.0,,,,,,,,,,,,
5023,2020.0,"29010,33390",2,"0,1",12,3.0,1.0,115000.0,45000.0,5.0,2.0,37.0,9.0,6.0,"1,2,6,8",1,"2,12,5",1,1.0,1.0,,,,1.0,,1.0,,,,,,,,,29010,33390,,,,,,,,,,1,,,2,12,5,0.0,12.0,,,,,,,,,,,,
5024,2020.0,"32060,31280",2,1,4,4.0,1.0,760000.0,190000.0,5.0,1.0,48.0,9.0,6.0,"1,2,4,6,8,15",1,"2,1,11",1,1.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,32060,31280,,,,,,,,,,1,,,2,1,11,4.0,,,,,,,,,,,,,
5025,2020.0,35370,1,0,0,3.0,0.0,250002.0,83334.0,4.0,1.0,32.0,10.0,6.0,"1,2,4",1,"4,8",3,1.0,1.0,,1.0,,,,,,,,,,,,,35370,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
5026,2020.0,34370,1,0,0,2.0,1.0,100000.0,50000.0,3.0,2.0,54.0,10.0,6.0,"1,2,8",1,"4,3,5",1,1.0,1.0,,,,,,1.0,,,,,,,,,34370,,,,,,,,,,,1,,,4,3,5,,,,,,,,,,,,,,
5027,2020.0,29010,1,0,0,2.0,0.0,100000.0,50000.0,5.0,1.0,24.0,1.0,6.0,"1,2,6",1,"5,8,9",3,1.0,1.0,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,5,8,9,,,,,,,,,,,,,,
5028,2020.0,"34340,34330",2,0,0,3.0,0.0,200001.0,66667.0,4.0,2.0,57.0,2.0,6.0,"1,2,8",1,"11,7,8",1,1.0,1.0,,,,,,1.0,,,,,,,,,34340,34330,,,,,,,,,,1,,,11,7,8,,,,,,,,,,,,,,
5029,2020.0,"33330,34340",2,"0,0",,10.0,0.0,380000.0,62000.0,5.0,1.0,54.0,2.0,6.0,"1,2,6,8","7,8","8,5,4",3,1.0,1.0,,,,1.0,,1.0,,,,,,,,,33330,34340,,,,,,,,,,7,8,,8,5,4,0.0,0.0,,,,,,,,,,,,
5030,2020.0,36060,1,0,0,2.0,0.0,75500.0,75500.0,4.0,1.0,22.0,3.0,6.0,"1,11","6,10","1,2,11",3,1.0,,,,,,,,,,1.0,,,,,,36060,,,,,,,,,,,6,10,,1,2,11,,,,,,,,,,,,,,
5031,2020.0,"35010,29010",2,"0,0",,2.0,0.0,83000.0,58000.0,4.0,1.0,31.0,4.0,6.0,"1,4,6",1,"2,11,1",3,1.0,,,1.0,,1.0,,,,,,,,,,,35010,29010,,,,,,,,,,1,,,2,11,1,0.0,0.0,,,,,,,,,,,,
5032,2020.0,34350,1,0,0,4.0,2.0,92000.0,63500.0,4.0,1.0,47.0,4.0,6.0,"1,4,6,11",1,"2,11,1",1,1.0,,,1.0,,1.0,,,,,1.0,,,,,,34350,,,,,,,,,,,1,,,2,11,1,,,,,,,,,,,,,,
5033,2020.0,34020,1,0,0,2.0,0.0,57000.0,51000.0,4.0,1.0,38.0,5.0,6.0,"1,2,6,8",1,"8,4",3,1.0,1.0,,,,1.0,,1.0,,,,,,,,,34020,,,,,,,,,,,1,,,8,4,,,,,,,,,,,,,,,
5034,2020.0,33040,1,0,0,2.0,0.0,43500.0,36000.0,4.0,1.0,46.0,5.0,6.0,"1,2,6",1,"8,1,4",1,1.0,1.0,,,,1.0,,,,,,,,,,,33040,,,,,,,,,,,1,,,8,1,4,,,,,,,,,,,,,,
5035,2020.0,33040,1,0,0,4.0,0.0,51000.0,36000.0,4.0,2.0,24.0,5.0,6.0,"1,2,6",1,"8,3,4",3,1.0,1.0,,,,1.0,,,,,,,,,,,33040,,,,,,,,,,,1,,,8,3,4,,,,,,,,,,,,,,
5036,2020.0,"29010,35010",2,"0,0",,2.0,0.0,102500.0,51250.0,4.0,1.0,35.0,6.0,6.0,"1,2,6",1,"2,14,8",3,1.0,1.0,,,,1.0,,,,,,,,,,,29010,35010,,,,,,,,,,1,,,2,14,8,0.0,0.0,,,,,,,,,,,,
5037,2020.0,33320,1,0,0,4.0,1.0,78000.0,19500.0,4.0,2.0,45.0,6.0,6.0,"1,6",1,"1,3,2",1,1.0,,,,,1.0,,,,,,,,,,,33320,,,,,,,,,,,1,,,1,3,2,,,,,,,,,,,,,,
5038,2020.0,29010,1,0,0,4.0,2.0,55000.0,13750.0,4.0,2.0,38.0,6.0,6.0,"1,6",1,"2,11",1,1.0,,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,2,11,,,,,,,,,,,,,,,
5039,2020.0,33040,1,0,0,2.0,0.0,38000.0,24000.0,4.0,1.0,53.0,6.0,6.0,2,1,"4,8",4,,1.0,,,,,,,,,,,,,,,33040,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
5040,2020.0,34330,1,0,0,2.0,0.0,47500.0,23750.0,4.0,2.0,24.0,6.0,6.0,"1,2,6",1,"2,4,14",3,1.0,1.0,,,,1.0,,,,,,,,,,,34330,,,,,,,,,,,1,,,2,4,14,,,,,,,,,,,,,,
5041,2020.0,34030,1,0,0,4.0,0.0,287000.0,71750.0,4.0,1.0,32.0,7.0,6.0,"1,2,3,6,16",1,"4,8,2",3,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,34030,,,,,,,,,,,1,,,4,8,2,,,,,,,,,,,,,,
5042,2020.0,"37090,37090",2,0,0,3.0,0.0,247002.0,82334.0,4.0,1.0,48.0,7.0,6.0,"1,2,6,16",1,"7,1,2",1,1.0,1.0,,,,1.0,,,,,,,,,1.0,,37090,37090,,,,,,,,,,1,,,7,1,2,,,,,,,,,,,,,,
5043,2020.0,29010,1,0,0,4.0,0.0,73000.0,18250.0,4.0,1.0,21.0,7.0,6.0,"1,6",1,"2,4,5",3,1.0,,,,,1.0,,,,,,,,,,,29010,,,,,,,,,,,1,,,2,4,5,,,,,,,,,,,,,,
5044,2020.0,35020,1,0,0,3.0,0.0,301998.0,100666.0,4.0,2.0,53.0,7.0,6.0,"1,2,6",1,"1,12,9",1,1.0,1.0,,,,1.0,,,,,,,,,,,35020,,,,,,,,,,,1,,,1,12,9,,,,,,,,,,,,,,
5045,2020.0,35320,1,0,0,4.0,0.0,138000.0,34500.0,4.0,1.0,66.0,7.0,6.0,"1,2,6,16",1,"11,14,2",3,1.0,1.0,,,,1.0,,,,,,,,,1.0,,35320,,,,,,,,,,,1,,,11,14,2,,,,,,,,,,,,,,
5046,2020.0,11240,1,0,0,2.0,0.0,294000.0,147000.0,5.0,2.0,33.0,8.0,6.0,"1,2,5",1,"1,5,12",1,1.0,1.0,,,1.0,,,,,,,,,,,,11240,,,,,,,,,,,1,,,1,5,12,,,,,,,,,,,,,,
5047,2020.0,"33380,33030",2,1,11,3.0,0.0,660000.0,220000.0,5.0,2.0,66.0,8.0,6.0,"1,2,4,6",1,"6,5,1",1,1.0,1.0,,1.0,,1.0,,,,,,,,,,,33380,33030,,,,,,,,,,1,,,6,5,1,11.0,,,,,,,,,,,,,
5048,2020.0,33040,1,0,0,2.0,0.0,80000.0,40000.0,5.0,1.0,49.0,8.0,6.0,"2,12",1,"3,14",4,,1.0,,,,,,,,,,1.0,,,,,33040,,,,,,,,,,,1,,,3,14,,,,,,,,,,,,,,,
5049,2020.0,"34340,34340",2,1,2,2.0,0.0,200000.0,100000.0,4.0,1.0,61.0,11.0,6.0,1,1,"2,11,8",1,1.0,,,,,,,,,,,,,,,,34340,34340,,,,,,,,,,1,,,2,11,8,2.0,,,,,,,,,,,,,
5050,2020.0,34020,1,0,0,4.0,1.0,100000.0,27500.0,4.0,1.0,17.0,11.0,6.0,"2,6",1,"4,3,2",1,,1.0,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,3,2,,,,,,,,,,,,,,
5051,2020.0,"34350,34350",2,1,2,2.0,0.0,150000.0,75000.0,4.0,2.0,57.0,11.0,6.0,1,1,"3,2",1,1.0,,,,,,,,,,,,,,,,34350,34350,,,,,,,,,,1,,,3,2,,2.0,,,,,,,,,,,,,
5052,2020.0,34020,1,0,0,3.0,1.0,69999.0,23333.0,4.0,2.0,35.0,11.0,6.0,6,1,"4,8",1,,,,,,1.0,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,8,,,,,,,,,,,,,,,
5053,2020.0,"35370,35370,35370",3,1,2,2.0,0.0,200000.0,100000.0,4.0,1.0,46.0,11.0,6.0,"1,6",1,"4,2,8",1,1.0,,,,,1.0,,,,,,,,,,,35370,35370,35370,,,,,,,,,1,,,4,2,8,2.0,,,,,,,,,,,,,
5054,2020.0,"33330,33330",2,1,10,3.0,0.0,149997.0,49999.0,4.0,2.0,19.0,11.0,6.0,"1,6",1,"2,3",1,1.0,,,,,1.0,,,,,,,,,,,33330,33330,,,,,,,,,,1,,,2,3,,10.0,,,,,,,,,,,,,
5055,2020.0,"34380,34380",2,1,3,2.0,0.0,200000.0,100000.0,4.0,2.0,45.0,11.0,6.0,1,1,"5,8,4",3,1.0,,,,,,,,,,,,,,,,34380,34380,,,,,,,,,,1,,,5,8,4,3.0,,,,,,,,,,,,,
5056,2020.0,"36030,36030",2,1,2,2.0,0.0,220000.0,110000.0,3.0,1.0,27.0,11.0,6.0,"1,6",1,"2,8,14",3,1.0,,,,,1.0,,,,,,,,,,,36030,36030,,,,,,,,,,1,,,2,8,14,2.0,,,,,,,,,,,,,
5057,2020.0,33040,1,0,0,4.0,0.0,250000.0,250000.0,4.0,2.0,52.0,9.0,6.0,3,1,"5,14",3,,,1.0,,,,,,,,,,,,,,33040,,,,,,,,,,,1,,,5,14,,,,,,,,,,,,,,,
5058,2020.0,"34080,34080",2,0,0,4.0,0.0,190000.0,47500.0,4.0,1.0,45.0,9.0,6.0,"1,2,9",1,"2,1,5",5,1.0,1.0,,,,,,,1.0,,,,,,,,34080,34080,,,,,,,,,,1,,,2,1,5,,,,,,,,,,,,,,
5059,2020.0,"34330,34020",2,"1,0",12,3.0,0.0,69000.0,23000.0,5.0,2.0,56.0,10.0,6.0,"1,2",1,"4,14,1",3,1.0,1.0,,,,,,,,,,,,,,,34330,34020,,,,,,,,,,1,,,4,14,1,12.0,0.0,,,,,,,,,,,,
5060,2020.0,33040,1,0,0,3.0,0.0,75000.0,25000.0,5.0,2.0,74.0,10.0,6.0,"1,2",1,"14,1,5",5,1.0,1.0,,,,,,,,,,,,,,,33040,,,,,,,,,,,1,,,14,1,5,,,,,,,,,,,,,,
5061,2020.0,"34020,29010",2,"0,0",,4.0,0.0,70000.0,17500.0,4.0,2.0,22.0,10.0,6.0,"1,2",6,"1,4,2",3,1.0,1.0,,,,,,,,,,,,,,,34020,29010,,,,,,,,,,6,,,1,4,2,0.0,0.0,,,,,,,,,,,,
5062,2020.0,"36010,33040,33040",3,"1,0",12,3.0,0.0,74001.0,24667.0,5.0,2.0,47.0,10.0,6.0,"1,2",1,"14,2,5",3,1.0,1.0,,,,,,,,,,,,,,,36010,33040,33040,,,,,,,,,1,,,14,2,5,12.0,0.0,,,,,,,,,,,,
5063,2020.0,"38370,24050,34020,34020",4,"1,1,0","12,2",4.0,2.0,94000.0,23500.0,5.0,1.0,45.0,10.0,6.0,"1,2",1,"1,4,14",1,1.0,1.0,,,,,,,,,,,,,,,38370,24050,34020,34020,,,,,,,,1,,,1,4,14,12.0,12.0,0.0,,,,,,,,,,,
5064,2020.0,"29010,33040",2,"0,0",,3.0,1.0,58001.0,21667.0,5.0,1.0,35.0,10.0,6.0,"1,2",1,"14,4,5",1,1.0,1.0,,,,,,,,,,,,,,,29010,33040,,,,,,,,,,1,,,14,4,5,0.0,0.0,,,,,,,,,,,,
5065,2020.0,34060,1,0,0,3.0,0.0,118500.0,39500.0,4.0,2.0,53.0,11.0,6.0,"1,2",1,"2,14,3",3,1.0,1.0,,,,,,,,,,,,,,,34060,,,,,,,,,,,1,,,2,14,3,,,,,,,,,,,,,,
5066,2020.0,"21090,21010,21040",3,1,4,2.0,0.0,340000.0,170000.0,4.0,1.0,44.0,11.0,6.0,"1,6,8",1,"3,6,1",1,1.0,,,,,1.0,,1.0,,,,,,,,,21090,21010,21040,,,,,,,,,1,,,3,6,1,4.0,,,,,,,,,,,,,
5067,2020.0,"39010,39020,39020,39020,39010,39020",6,"2,1","3,3,12",2.0,0.0,1035000.0,517500.0,5.0,2.0,27.0,12.0,6.0,"1,2,5,9","3,8,4","1,2,14",3,1.0,1.0,,,1.0,,,,1.0,,,,,,,,39010,39020,39020,39020,39010,39020,,,,,,3,8,4,1,2,14,3.0,3.0,3.0,,,,,,,,,,,
5068,2020.0,"34050,34050,34050",3,2,"12,12",4.0,1.0,164000.0,41000.0,4.0,1.0,43.0,12.0,6.0,"1,2,12",1,"4,14,2",1,1.0,1.0,,,,,,,,,,1.0,,,,,34050,34050,34050,,,,,,,,,1,,,4,14,2,12.0,12.0,,,,,,,,,,,,
5069,2020.0,34020,1,0,0,3.0,0.0,68499.0,22833.0,5.0,2.0,65.0,12.0,6.0,"1,2",1,"4,1,14",3,1.0,1.0,,,,,,,,,,,,,,,34020,,,,,,,,,,,1,,,4,1,14,,,,,,,,,,,,,,
5070,2020.0,"33040,33040,34060,34060",4,"0,0",,2.0,0.0,68000.0,34000.0,5.0,2.0,35.0,12.0,6.0,"1,2",1,"5,1,2",3,1.0,1.0,,,,,,,,,,,,,,,33040,33040,34060,34060,,,,,,,,1,,,5,1,2,0.0,0.0,,,,,,,,,,,,
5071,2020.0,"34330,34060",2,0,0,3.0,1.0,344000.0,288000.0,5.0,1.0,46.0,12.0,6.0,"1,2,8",1,"7,2,1",1,1.0,1.0,,,,,,1.0,,,,,,,,,34330,34060,,,,,,,,,,1,,,7,2,1,,,,,,,,,,,,,,
5072,2020.0,34380,1,0,0,2.0,0.0,132000.0,66000.0,4.0,2.0,27.0,1.0,6.0,"1,2",1,"5,8,2",3,1.0,1.0,,,,,,,,,,,,,,,34380,,,,,,,,,,,1,,,5,8,2,,,,,,,,,,,,,,
5073,2020.0,36020,1,1,12,4.0,0.0,150000.0,90000.0,3.0,1.0,63.0,2.0,6.0,"1,6",1,"3,2",2,1.0,,,,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,3,2,,12.0,,,,,,,,,,,,,
5074,2020.0,33040,1,1,12,2.0,0.0,50000.0,32500.0,3.0,2.0,24.0,2.0,6.0,"1,6",6,"3,4",3,1.0,,,,,1.0,,,,,,,,,,,33040,,,,,,,,,,,6,,,3,4,,12.0,,,,,,,,,,,,,
5075,2020.0,34050,1,0,0,2.0,0.0,100000.0,50000.0,3.0,2.0,45.0,2.0,6.0,"1,2",1,"2,8",1,1.0,1.0,,,,,,,,,,,,,,,34050,,,,,,,,,,,1,,,2,8,,,,,,,,,,,,,,,
