,CRI_YM,TAG,평일휴일,요일,시간대,성별,연령대, 건수합계 ,Unnamed: 8,Unnamed: 9,Unnamed: 10
5590,202105,3,0,1,2,0,4,2275,,,
5591,202105,0,1,5,0,0,0,406,,,
5592,202005,0,0,0,1,0,3,231,,,
5593,201905,0,1,3,2,1,2,34,,,
5594,202105,0,1,5,3,1,2,1303,,,
5595,202005,1,0,6,2,0,2,696,,,
5596,202105,3,1,2,3,1,4,505,,,
5597,201905,0,1,3,4,1,2,162,,,
5598,201905,0,1,3,3,0,4,22,,,
5599,201905,0,1,2,1,1,1,364,,,
5600,202005,2,1,0,5,1,1,46,,,
5601,202105,1,0,0,2,0,4,74,,,
5602,202005,2,0,2,5,0,4,49,,,
5603,202105,0,1,2,0,1,4,5,,,
5604,201905,0,0,6,2,1,1,945,,,
5605,202105,1,1,4,3,0,4,1482,,,
5606,202005,0,0,1,4,0,2,468,,,
5607,202005,0,0,2,2,1,1,1102,,,
5608,201905,0,0,6,2,0,2,8492,,,
5609,202005,1,1,4,5,1,2,808,,,
5610,201905,1,0,0,3,0,4,367,,,
5611,202005,1,1,4,1,1,1,1666,,,
5612,202005,2,1,5,4,1,0,109,,,
5613,202005,0,1,0,0,0,1,32,,,
5614,201905,1,0,6,5,0,1,626,,,
5615,202005,1,1,4,4,1,4,160,,,
5616,202005,0,0,1,4,1,4,19,,,
5617,202005,0,1,6,2,0,4,69,,,
5618,202005,3,0,2,0,1,4,92,,,
5619,202105,0,0,0,2,0,0,302,,,
5620,201905,0,0,6,5,0,1,28,,,
5621,202105,2,1,4,4,0,0,686,,,
5622,201905,0,0,6,1,1,2,615,,,
5623,202005,0,1,4,3,0,1,2716,,,
5624,202105,0,0,3,5,1,3,581,,,
5625,202105,0,1,2,5,1,2,2142,,,
5626,202105,1,0,2,0,1,2,66,,,
5627,202005,1,0,1,3,0,0,6491,,,
5628,202105,0,0,3,2,0,2,4410,,,
5629,202105,0,0,6,0,0,2,15,,,
5630,201905,0,0,3,2,0,1,689,,,
5631,202005,0,0,0,0,0,3,339,,,
5632,202005,1,0,1,4,1,1,4529,,,
5633,201905,1,1,2,5,0,4,90,,,
5634,202105,0,0,3,5,1,3,114,,,
5635,202105,0,1,4,2,1,3,3118,,,
5636,202005,0,1,5,2,1,1,3786,,,
5637,202105,2,0,0,1,0,3,234,,,
5638,201905,0,1,3,1,1,2,57,,,
5639,202105,0,1,5,4,0,1,226,,,
5640,202105,1,0,6,5,0,0,524,,,
5641,202005,0,0,6,0,0,4,35,,,
5642,202005,0,0,1,4,0,4,191,,,
5643,201905,0,1,3,3,0,3,98,,,
5644,201905,1,0,6,0,0,4,4,,,
5645,202105,0,0,6,1,1,4,65,,,
5646,202005,0,1,5,3,0,1,248,,,
5647,202105,0,1,5,4,0,2,1741,,,
5648,202105,0,1,5,1,0,2,1164,,,
5649,201905,1,0,0,4,0,2,384,,,
5650,202005,0,0,0,4,1,1,461,,,
5651,202105,1,0,1,2,1,1,6603,,,
5652,202005,1,1,6,3,1,3,49,,,
5653,202105,2,0,6,4,1,0,97,,,
5654,201905,1,0,3,1,1,0,699,,,
5655,202105,0,1,4,0,0,1,267,,,
5656,202105,0,1,5,5,1,3,1783,,,
5657,201905,1,1,5,1,0,2,855,,,
5658,201905,0,1,3,2,1,0,38,,,
5659,201905,1,1,4,0,0,0,266,,,
5660,201905,3,0,0,4,0,2,3946,,,
5661,201905,1,0,1,3,1,2,718,,,
5662,201905,0,0,1,3,0,0,96,,,
5663,202005,0,0,1,3,0,2,2229,,,
5664,202005,0,0,3,4,1,0,227,,,
5665,202005,0,0,0,2,0,2,8033,,,
5666,202005,0,1,0,1,0,2,46,,,
5667,202105,1,1,2,2,1,0,96,,,
5668,202105,0,0,2,1,0,4,109,,,
5669,202105,0,1,5,2,1,2,796,,,
5670,202005,1,0,1,3,1,4,630,,,
5671,201905,1,1,4,4,1,2,4706,,,
5672,202005,1,0,0,4,1,2,831,,,
5673,202105,2,0,2,5,1,3,68,,,
5674,202105,1,0,2,3,1,0,1399,,,
5675,201905,0,1,5,4,1,3,286,,,
5676,201905,0,1,2,5,0,4,20,,,
5677,202005,0,0,0,0,0,4,34,,,
5678,201905,0,1,3,4,0,2,1055,,,
5679,202005,0,0,2,4,1,0,200,,,
5680,201905,1,0,3,5,0,0,272,,,
5681,202105,0,0,1,1,0,3,644,,,
5682,202005,0,1,4,2,1,2,4726,,,
5683,201905,0,1,5,5,0,1,14,,,
5684,202105,0,0,1,5,0,2,911,,,
5685,202105,0,0,1,4,0,4,56,,,
5686,202005,1,0,1,2,0,3,233,,,
5687,202005,0,1,6,1,0,4,5,,,
5688,202105,0,0,6,3,0,0,951,,,
5689,201905,3,0,1,3,1,2,3150,,,
5690,202005,1,0,1,1,0,4,23,,,
5691,201905,1,0,0,5,1,0,190,,,
5692,202105,0,0,3,4,0,0,1484,,,
5693,202005,0,1,6,5,0,3,30,,,
5694,201905,3,0,6,0,1,2,311,,,
5695,201905,0,1,5,3,1,1,44,,,
5696,202005,0,0,6,5,0,2,404,,,
5697,202005,0,1,0,4,1,3,163,,,
5698,202105,1,0,0,5,0,1,650,,,
5699,202105,0,1,2,5,1,2,455,,,
5700,201905,1,1,5,5,1,1,2234,,,
5701,202005,0,0,2,2,1,4,699,,,
5702,202005,0,0,3,1,1,2,492,,,
5703,201905,0,1,3,4,0,0,139,,,
5704,202105,3,0,0,3,1,4,1086,,,
5705,201905,1,0,1,3,0,2,2666,,,
5706,201905,0,0,0,4,0,1,1332,,,
5707,202105,1,1,2,4,0,0,1050,,,
5708,202005,1,1,4,1,0,2,339,,,
5709,201905,2,1,2,2,0,1,155,,,
5710,201905,1,1,2,2,0,0,544,,,
5711,202105,1,0,6,1,0,1,6115,,,
5712,201905,0,0,1,3,1,3,295,,,
5713,202005,0,1,5,0,1,2,68,,,
5714,202105,1,0,2,2,0,3,2399,,,
5715,201905,0,1,4,0,0,4,7,,,
5716,201905,0,0,1,5,0,4,5,,,
5717,202005,1,1,4,4,0,2,14977,,,
5718,202005,0,0,3,5,1,2,625,,,
5719,202105,3,0,0,1,0,4,948,,,
5720,202105,1,0,1,3,0,0,429,,,
5721,201905,1,0,6,2,1,4,502,,,
5722,202005,0,1,5,5,1,4,10,,,
5723,202005,0,1,6,0,0,1,267,,,
5724,202105,0,0,2,4,0,2,1344,,,
5725,202005,0,1,5,4,0,1,1980,,,
5726,202105,0,1,2,2,0,4,13,,,
5727,202005,0,1,4,1,1,0,54,,,
5728,201905,0,1,4,1,0,1,12,,,
5729,202005,0,0,3,2,1,1,1177,,,
5730,202105,0,1,4,1,1,3,166,,,
5731,202105,1,0,6,2,1,4,302,,,
5732,201905,0,1,4,0,0,3,5,,,
5733,202005,0,1,5,3,0,1,637,,,
5734,202105,0,0,6,4,0,1,1888,,,
5735,201905,0,0,6,0,0,3,62,,,
5736,202005,1,0,1,2,0,0,499,,,
5737,202105,1,1,2,0,0,0,55,,,
5738,202005,0,0,0,5,0,3,327,,,
5739,201905,3,1,2,4,0,4,104,,,
5740,201905,1,1,2,2,0,4,163,,,
5741,202105,1,0,1,2,0,1,1088,,,
5742,202105,0,0,2,3,1,2,585,,,
5743,201905,0,1,4,2,1,1,1203,,,
5744,201905,0,0,2,2,1,1,741,,,
5745,202005,1,1,4,5,0,1,16258,,,
5746,202105,0,0,1,2,1,2,5998,,,
5747,202005,1,1,4,0,1,4,5,,,
5748,201905,1,1,2,3,1,3,64,,,
5749,201905,0,1,4,4,0,3,451,,,
5750,202105,0,0,6,3,0,2,2542,,,
5751,201905,0,1,2,0,1,1,15,,,
5752,202105,0,1,4,3,0,3,654,,,
5753,202005,0,0,0,0,0,3,51,,,
5754,201905,0,0,0,2,0,3,136,,,
5755,201905,0,0,0,3,0,2,566,,,
5756,202005,0,1,4,3,1,4,361,,,
5757,202105,0,0,6,2,1,1,947,,,
5758,202005,0,1,5,0,0,3,42,,,
5759,202105,0,0,6,1,0,1,137,,,
5760,202005,1,0,1,3,1,1,5223,,,
5761,202105,3,0,3,1,1,4,1014,,,
5762,202105,0,0,3,0,1,3,57,,,
5763,201905,1,1,4,5,0,4,13,,,
5764,201905,1,0,0,2,0,4,356,,,
5765,202105,1,0,0,4,1,2,913,,,
5766,202105,0,1,5,0,0,3,158,,,
5767,202005,3,1,0,2,1,0,215,,,
5768,201905,2,0,6,2,0,0,396,,,
5769,202005,0,0,0,0,0,3,11,,,
5770,202105,0,0,0,2,0,3,1183,,,
5771,202105,1,0,3,0,1,4,29,,,
5772,202105,1,0,6,3,1,3,2417,,,
5773,202105,0,1,4,1,1,0,46,,,
5774,202105,0,0,6,5,0,2,2010,,,
5775,202105,1,1,4,5,0,4,244,,,
5776,202105,0,0,3,4,1,2,3798,,,
5777,202005,0,0,3,5,0,2,953,,,
5778,202105,0,1,5,2,0,0,350,,,
5779,201905,1,0,2,3,1,4,154,,,
5780,201905,0,1,2,1,0,3,4,,,
5781,202005,0,0,3,5,1,4,154,,,
5782,202005,1,0,6,2,1,3,433,,,
5783,202005,0,0,0,1,1,4,596,,,
5784,201905,0,0,2,2,0,4,161,,,
5785,202005,3,1,4,1,1,0,267,,,
5786,201905,0,0,1,4,1,0,179,,,
5787,202105,0,0,2,4,0,0,7,,,
5788,201905,0,1,3,5,1,1,115,,,
5789,202005,0,0,0,3,1,0,943,,,
5790,202005,0,0,3,0,1,1,291,,,
5791,202105,0,0,2,1,1,4,13,,,
5792,202105,0,0,6,4,0,1,7151,,,
5793,201905,0,1,5,0,1,4,5,,,
5794,202005,2,0,3,2,0,0,644,,,
5795,202005,1,0,3,0,1,2,657,,,
5796,202005,0,0,3,3,1,2,338,,,
5797,202105,0,0,6,3,0,1,2639,,,
5798,201905,1,1,2,1,0,1,552,,,
5799,201905,0,0,0,2,1,0,701,,,
5800,201905,0,0,6,0,1,1,12,,,
5801,202105,1,1,4,2,0,1,4081,,,
5802,202005,0,0,6,5,1,1,414,,,
5803,202105,0,0,6,2,1,2,4445,,,
5804,202005,1,1,5,0,1,1,215,,,
5805,201905,0,1,4,4,1,0,693,,,
5806,201905,1,0,0,2,0,2,8742,,,
5807,202005,0,0,2,3,0,1,2614,,,
5808,202105,1,0,3,5,1,4,522,,,
5809,202005,1,1,0,4,0,0,92,,,
5810,202005,1,1,5,0,1,3,34,,,
5811,201905,0,0,2,4,0,4,99,,,
5812,201905,2,0,1,1,1,4,9,,,
5813,201905,0,0,2,1,0,4,198,,,
5814,202005,2,1,6,5,1,2,62,,,
5815,201905,0,0,0,1,1,0,404,,,
5816,201905,2,0,0,1,0,3,91,,,
5817,202105,1,0,0,2,1,2,1305,,,
5818,202005,0,1,5,5,0,4,482,,,
5819,201905,1,0,2,2,0,3,2697,,,
5820,201905,0,0,3,3,0,2,209,,,
5821,202105,0,1,5,3,0,4,72,,,
5822,201905,2,0,3,4,1,2,140,,,
5823,201905,0,0,1,0,0,1,268,,,
5824,201905,0,0,6,1,1,0,97,,,
5825,202005,0,0,1,5,1,1,1930,,,
5826,201905,0,0,1,2,0,3,143,,,
5827,202105,3,1,2,2,1,1,1750,,,
5828,202105,0,0,2,4,0,3,86,,,
5829,201905,1,0,1,5,1,3,1205,,,
5830,202005,0,0,3,3,1,2,1134,,,
5831,202005,0,0,1,3,1,1,857,,,
5832,201905,0,0,2,2,1,1,772,,,
5833,202105,1,1,5,2,0,2,990,,,
5834,202105,0,0,3,4,1,1,6166,,,
5835,202105,0,0,1,1,0,4,1393,,,
5836,201905,1,1,2,1,0,2,1017,,,
5837,202105,0,1,4,5,0,2,2931,,,
5838,202005,0,1,4,3,1,0,279,,,
5839,202105,1,0,2,1,1,1,1452,,,
5840,202005,0,0,2,1,0,2,5587,,,
5841,202005,0,1,0,2,0,2,516,,,
5842,202105,0,0,6,1,1,2,479,,,
5843,201905,0,0,0,2,1,2,2233,,,
5844,202105,0,0,2,4,1,2,396,,,
5845,202005,1,0,1,3,1,3,250,,,
5846,202105,0,0,1,2,1,4,206,,,
5847,202005,0,0,2,2,1,0,274,,,
5848,202005,0,0,0,1,0,3,611,,,
5849,201905,0,0,2,1,1,4,6,,,
5850,201905,1,0,6,1,0,4,91,,,
5851,201905,0,0,0,1,1,3,976,,,
5852,202005,0,0,1,4,1,0,150,,,
5853,201905,1,1,4,0,0,0,45,,,
5854,202105,1,0,2,3,1,2,654,,,
5855,202105,0,1,4,5,0,4,161,,,
5856,201905,2,1,5,4,0,2,207,,,
5857,202105,0,0,2,5,0,4,432,,,
5858,201905,0,1,2,1,1,2,217,,,
5859,202105,0,1,5,4,1,0,456,,,
5860,202005,0,1,0,0,1,0,40,,,
5861,201905,0,1,3,5,1,4,3,,,
5862,202105,0,0,2,5,0,4,36,,,
5863,202005,1,0,0,1,1,2,335,,,
5864,202105,0,0,2,3,0,1,1165,,,
5865,201905,0,1,3,2,0,2,62,,,
5866,201905,0,0,1,1,1,2,2406,,,
5867,202005,1,0,2,3,1,4,226,,,
5868,201905,0,1,5,2,0,0,7,,,
5869,201905,0,1,5,1,0,2,37,,,
5870,202105,0,1,2,0,1,3,8,,,
5871,202005,1,0,0,2,0,4,63,,,
5872,202005,1,0,0,5,0,0,4707,,,
5873,201905,0,0,1,5,1,4,7,,,
5874,202105,0,0,0,3,0,2,1682,,,
5875,202105,1,0,1,1,0,0,1157,,,
5876,202005,0,1,4,0,1,4,24,,,
5877,202105,0,0,0,3,1,2,594,,,
5878,202105,2,1,5,4,1,4,58,,,
5879,202105,3,1,2,3,1,0,534,,,
5880,202005,1,0,1,1,0,3,1922,,,
5881,202005,0,0,0,4,0,3,627,,,
5882,202105,0,0,6,0,0,4,171,,,
5883,201905,1,0,6,4,1,4,365,,,
5884,201905,1,0,2,2,1,0,500,,,
5885,202105,0,1,4,1,0,0,217,,,
5886,201905,3,0,3,5,1,4,134,,,
5887,201905,0,1,2,4,1,4,36,,,
5888,202005,0,0,0,4,1,3,94,,,
5889,202105,2,0,0,3,1,4,47,,,
5890,202105,0,0,3,3,1,3,1975,,,
5891,201905,0,1,5,2,0,3,68,,,
5892,201905,2,0,2,2,0,2,409,,,
5893,202005,1,0,0,2,1,0,495,,,
5894,202005,0,0,2,3,0,3,217,,,
5895,202105,0,1,5,0,0,3,60,,,
5896,202005,0,1,5,4,1,3,154,,,
5897,202005,0,0,1,5,1,4,30,,,
5898,201905,0,1,3,1,0,0,55,,,
5899,201905,0,0,1,5,0,1,1238,,,
5900,202005,0,0,6,4,0,3,401,,,
5901,202005,0,1,4,0,1,3,92,,,
5902,201905,1,0,2,2,0,4,39,,,
5903,202005,0,0,3,3,0,0,118,,,
5904,202105,1,1,5,3,1,1,1285,,,
5905,201905,0,1,5,3,0,0,32,,,
5906,202105,0,1,5,5,1,1,859,,,
5907,201905,0,0,0,2,0,4,52,,,
5908,202105,0,0,1,1,0,2,1288,,,
5909,202005,3,0,0,4,0,2,6205,,,
5910,202105,0,1,2,5,0,0,1202,,,
5911,201905,0,0,3,3,0,4,25,,,
5912,202105,0,0,6,4,0,1,54,,,
5913,201905,2,1,5,2,1,1,114,,,
5914,202005,3,0,2,3,0,4,1198,,,
5915,201905,3,0,1,3,0,0,1953,,,
5916,202005,0,0,3,2,0,0,459,,,
5917,202005,0,1,5,5,1,2,961,,,
5918,202105,0,0,6,1,0,3,65,,,
5919,202105,0,0,3,3,0,3,1815,,,
5920,201905,0,0,6,4,0,0,57,,,
5921,202105,3,0,3,1,0,3,3668,,,
5922,201905,1,1,5,3,0,2,6488,,,
5923,201905,0,0,3,2,1,1,743,,,
5924,202005,0,0,3,0,0,3,13,,,
5925,201905,1,0,2,3,0,0,342,,,
5926,201905,1,0,3,0,1,0,72,,,
5927,201905,1,0,0,3,1,4,171,,,
5928,201905,2,0,6,4,1,4,27,,,
5929,202005,0,0,0,3,0,3,146,,,
5930,202105,2,1,5,3,0,3,314,,,
5931,201905,0,0,3,0,1,4,34,,,
5932,202005,1,1,0,3,0,4,11,,,
5933,202105,0,1,2,4,0,2,1236,,,
5934,202105,1,1,5,4,0,4,66,,,
5935,202005,0,0,3,3,1,4,33,,,
5936,202105,0,0,3,1,1,0,113,,,
5937,201905,0,1,2,0,0,0,62,,,
5938,202105,0,1,5,5,0,1,1618,,,
5939,202105,0,0,1,0,1,0,136,,,
5940,202105,0,0,3,1,1,0,72,,,
5941,202005,0,0,1,3,0,2,2522,,,
5942,202005,0,1,4,0,1,0,45,,,
5943,202005,0,1,0,5,0,1,8,,,
5944,202105,0,0,1,1,1,3,212,,,
5945,202105,0,0,2,3,1,4,30,,,
5946,202105,1,0,3,1,0,3,2835,,,
5947,201905,0,0,1,5,1,0,309,,,
5948,201905,0,0,2,0,1,1,508,,,
5949,202005,0,1,6,5,0,0,360,,,
5950,201905,1,0,6,0,0,1,1535,,,
5951,201905,3,0,1,1,1,2,1685,,,
5952,201905,3,0,6,5,1,4,189,,,
5953,201905,0,0,1,3,1,3,89,,,
5954,201905,1,1,5,0,1,1,478,,,
5955,202105,0,0,0,5,1,0,96,,,
5956,202105,0,0,2,3,0,2,4911,,,
5957,202005,0,1,4,2,0,4,46,,,
5958,202005,0,0,1,3,0,1,8944,,,
5959,202005,0,0,3,0,1,3,87,,,
5960,201905,1,1,3,0,0,0,65,,,
5961,202105,0,0,6,2,1,3,1117,,,
5962,202005,0,0,1,3,1,2,1012,,,
5963,202105,2,0,3,5,1,1,402,,,
5964,202105,0,1,5,3,0,3,811,,,
5965,202105,1,0,0,5,1,2,456,,,
5966,202105,1,0,1,4,0,4,325,,,
5967,202005,0,0,2,3,1,3,3042,,,
5968,201905,2,1,3,2,0,2,72,,,
5969,202105,0,1,4,5,0,2,653,,,
5970,201905,1,1,3,2,1,3,335,,,
5971,201905,1,0,3,4,0,4,374,,,
5972,202005,0,0,2,0,1,4,5,,,
5973,201905,2,0,1,5,0,2,375,,,
5974,201905,0,0,2,1,1,3,272,,,
5975,201905,0,1,3,3,0,0,105,,,
5976,201905,0,0,3,1,1,3,202,,,
5977,201905,0,0,1,4,1,2,516,,,
5978,202105,2,0,1,1,0,2,605,,,
5979,202005,0,0,6,5,0,3,48,,,
5980,202105,0,1,5,2,0,4,355,,,
5981,202105,0,0,2,2,0,0,426,,,
5982,202005,1,0,6,2,1,0,1713,,,
5983,201905,1,0,2,4,1,1,450,,,
5984,202005,0,1,6,1,1,2,63,,,
5985,201905,0,1,5,3,0,2,624,,,
5986,202105,0,1,2,4,0,2,547,,,
5987,202005,1,1,5,4,1,4,58,,,
5988,201905,0,1,2,5,1,2,119,,,
5989,202005,0,0,1,3,1,2,322,,,
5990,201905,0,1,4,2,0,3,269,,,
5991,201905,0,1,4,4,0,2,329,,,
5992,202105,0,1,4,4,0,3,1801,,,
5993,202005,0,0,1,1,1,1,463,,,
5994,201905,0,0,6,2,1,4,135,,,
5995,202105,0,0,2,0,0,2,26,,,
5996,202005,0,0,1,5,1,3,60,,,
5997,202105,3,0,3,3,0,0,3741,,,
5998,201905,0,0,1,5,0,2,49,,,
5999,202005,0,1,0,2,0,0,74,,,
6000,201905,0,0,6,5,1,1,42,,,
6001,202005,2,1,0,5,1,0,32,,,
6002,201905,3,0,1,5,0,3,1418,,,
6003,202005,0,1,4,4,0,0,405,,,
6004,202005,0,0,1,2,1,4,132,,,
6005,201905,0,0,6,0,1,2,150,,,
6006,202005,0,1,5,2,0,0,1809,,,
6007,202005,0,1,0,5,1,4,24,,,
6008,202105,0,1,4,1,0,2,1096,,,
6009,201905,1,1,4,1,1,4,38,,,
6010,202005,0,1,6,4,1,0,37,,,
6011,201905,0,1,2,2,1,2,130,,,
6012,202005,0,0,0,0,1,0,17,,,
6013,202105,0,0,6,0,0,4,9,,,
6014,202005,0,0,3,2,1,1,2059,,,
6015,202005,2,1,5,0,0,4,5,,,
6016,202105,1,0,6,2,1,1,1572,,,
6017,201905,0,0,3,0,1,1,71,,,
6018,201905,0,1,3,1,1,0,13,,,
6019,202105,1,1,5,1,0,0,861,,,
6020,202105,0,0,1,3,0,0,448,,,
6021,201905,1,0,6,0,1,1,80,,,
6022,202105,0,0,1,0,1,3,65,,,
6023,201905,1,0,1,1,0,2,5303,,,
6024,202005,2,0,3,3,1,2,365,,,
6025,201905,0,0,6,3,1,1,4365,,,
6026,201905,0,1,4,3,0,1,299,,,
6027,202105,0,1,4,0,1,1,120,,,
6028,202005,0,1,5,1,0,4,570,,,
6029,201905,0,1,3,2,1,1,268,,,
6030,202105,0,0,6,3,1,3,614,,,
6031,202005,1,0,2,1,0,4,403,,,
6032,201905,0,0,2,1,1,1,554,,,
6033,201905,1,0,2,5,0,2,1752,,,
6034,201905,0,1,5,5,0,2,367,,,
6035,202005,0,0,0,2,1,0,175,,,
6036,202105,1,0,6,3,1,0,2546,,,
6037,202005,0,0,2,4,1,0,179,,,
6038,201905,0,0,6,4,1,2,135,,,
6039,201905,0,1,2,0,0,4,3,,,
6040,202005,0,0,3,5,1,4,26,,,
6041,202105,2,1,5,4,0,1,703,,,
6042,201905,0,0,3,5,0,3,39,,,
6043,202105,0,0,2,0,1,4,5,,,
6044,202005,0,0,2,2,0,1,318,,,
6045,202105,0,0,1,5,0,1,1481,,,
6046,201905,0,0,0,5,1,4,21,,,
6047,202105,0,0,1,2,1,1,1037,,,
6048,201905,0,0,6,5,0,1,1009,,,
6049,202005,3,0,0,2,0,4,1384,,,
6050,202005,0,0,2,0,0,0,75,,,
6051,202105,0,1,2,4,0,2,842,,,
6052,202005,0,0,0,3,0,4,41,,,
6053,201905,2,1,3,2,1,4,8,,,
6054,202105,0,1,5,2,0,1,1521,,,
6055,201905,2,0,3,5,1,4,16,,,
6056,202105,1,0,3,2,1,1,1423,,,
6057,201905,0,1,4,1,1,1,256,,,
6058,202105,1,0,0,1,1,3,161,,,
6059,202005,1,1,5,3,1,4,169,,,
6060,201905,0,0,0,1,0,3,396,,,
6061,202105,0,0,0,0,0,2,24,,,
6062,202105,0,1,5,4,1,2,729,,,
6063,201905,0,0,6,0,0,2,130,,,
6064,201905,2,1,4,5,0,4,14,,,
6065,202005,2,0,0,0,1,0,23,,,
6066,201905,0,0,0,1,0,3,19,,,
6067,202105,1,0,2,3,0,3,2401,,,
6068,202005,1,0,1,1,1,2,2556,,,
6069,202005,1,0,3,0,0,2,1710,,,
6070,202105,2,1,4,4,1,0,158,,,
6071,202105,3,1,5,5,1,1,2892,,,
6072,202005,1,1,4,2,1,3,212,,,
6073,201905,2,1,2,2,1,2,40,,,
6074,201905,3,1,3,0,0,1,120,,,
6075,201905,0,1,5,4,1,1,623,,,
6076,202005,0,1,5,3,0,3,116,,,
6077,202005,1,0,0,2,0,4,801,,,
6078,201905,1,0,3,4,1,3,257,,,
6079,201905,0,0,6,1,1,1,1840,,,
6080,201905,0,0,1,2,1,1,114,,,
6081,202105,0,1,5,1,0,1,3801,,,
6082,202005,1,1,6,3,0,4,6,,,
6083,201905,0,0,0,4,0,1,128,,,
6084,202105,1,1,5,2,0,3,1562,,,
6085,202105,0,0,0,2,0,1,1950,,,
6086,201905,0,1,2,5,0,1,561,,,
6087,201905,0,0,6,3,0,1,429,,,
6088,202105,2,1,2,1,1,1,49,,,
6089,201905,1,0,3,5,0,3,1654,,,
6090,201905,0,1,5,1,1,0,51,,,
6091,201905,0,1,3,2,0,1,43,,,
6092,202005,3,0,2,4,1,1,4101,,,
6093,202005,1,1,6,1,0,0,34,,,
6094,201905,0,0,6,4,0,3,101,,,
6095,202105,2,0,0,0,0,3,46,,,
6096,202005,0,1,4,4,0,3,139,,,
6097,202005,0,1,5,1,1,1,348,,,
6098,202005,0,0,1,3,0,3,127,,,
6099,202105,1,0,6,0,0,4,147,,,
6100,202005,1,1,0,2,0,0,84,,,
6101,202005,1,0,3,5,0,0,2371,,,
6102,201905,3,1,4,1,0,4,210,,,
6103,202105,0,0,3,2,1,1,6762,,,
6104,202105,3,1,4,2,0,3,5117,,,
6105,202105,3,0,1,2,1,3,3413,,,
6106,202005,0,0,2,0,0,1,6,,,
6107,202005,0,1,0,2,0,3,11,,,
6108,202005,0,0,0,1,1,1,400,,,
6109,202105,1,0,1,1,1,2,2876,,,
6110,202005,0,0,6,5,1,0,154,,,
6111,201905,0,1,4,1,0,2,229,,,
6112,202005,3,0,1,1,1,2,2156,,,
6113,202005,0,1,5,3,0,0,407,,,
6114,202005,0,0,6,1,0,2,331,,,
6115,202005,0,0,1,2,0,2,2847,,,
6116,202005,2,1,5,3,0,3,225,,,
6117,202105,1,1,4,5,1,1,871,,,
6118,202105,0,1,2,3,0,0,184,,,
6119,202105,2,0,2,0,1,3,15,,,
6120,202005,0,1,0,4,0,2,176,,,
6121,202105,2,0,0,2,0,4,91,,,
6122,202005,0,1,5,1,1,2,340,,,
6123,202005,1,0,3,3,1,3,2161,,,
6124,201905,3,0,0,4,1,2,1920,,,
6125,202105,0,0,1,2,0,1,1426,,,
6126,201905,0,1,4,4,1,0,117,,,
6127,201905,0,1,5,4,1,1,619,,,
6128,202105,3,0,2,0,1,2,319,,,
6129,201905,1,0,3,3,0,1,2511,,,
6130,202005,1,0,3,2,1,1,1722,,,
6131,202005,1,0,6,3,0,0,5019,,,
6132,201905,0,0,0,0,0,1,398,,,
6133,202005,0,0,6,1,0,4,17,,,
6134,201905,0,0,0,3,0,4,82,,,
6135,202105,1,0,3,1,0,1,495,,,
6136,201905,0,0,0,0,1,1,66,,,
6137,201905,0,0,1,2,1,2,705,,,
6138,202005,0,0,1,2,1,0,1735,,,
6139,202005,0,0,0,5,0,0,1560,,,
6140,202005,1,0,2,4,0,4,732,,,
6141,201905,0,1,3,2,0,0,59,,,
6142,201905,0,0,1,0,0,4,56,,,
6143,201905,0,0,1,5,1,3,939,,,
6144,202105,0,1,4,1,0,4,876,,,
6145,201905,1,1,2,1,1,3,16,,,
6146,201905,0,1,4,0,1,1,115,,,
6147,201905,0,1,2,3,1,2,37,,,
6148,202105,3,1,2,2,1,3,1169,,,
6149,202105,1,0,6,5,1,4,409,,,
6150,202105,3,1,4,5,1,4,599,,,
6151,201905,0,0,3,3,1,2,1051,,,
6152,201905,1,0,2,1,1,2,519,,,
6153,202005,0,0,3,4,0,1,56,,,
6154,202105,1,1,5,1,1,1,1986,,,
6155,201905,0,1,3,2,1,3,96,,,
6156,202105,1,0,0,5,0,1,9036,,,
6157,201905,2,1,3,2,1,0,17,,,
6158,201905,0,1,3,3,1,2,253,,,
6159,201905,2,0,1,4,0,0,344,,,
6160,202005,1,0,0,0,0,2,106,,,
6161,202105,0,0,0,0,0,1,88,,,
6162,201905,1,0,6,1,0,4,235,,,
6163,202105,0,0,2,2,0,2,966,,,
6164,201905,0,1,3,1,0,4,10,,,
6165,201905,0,0,0,0,0,0,91,,,
6166,202005,0,0,0,1,0,0,498,,,
6167,201905,0,0,2,3,1,4,103,,,
6168,202105,1,1,2,5,0,3,124,,,
6169,202005,2,0,6,1,1,4,23,,,
6170,202105,0,0,3,3,0,2,13008,,,
6171,202005,0,1,6,2,1,4,57,,,
6172,202005,1,0,2,3,1,2,1278,,,
6173,201905,0,0,3,2,0,4,8,,,
6174,202005,0,0,1,3,0,1,1732,,,
6175,201905,3,0,0,3,0,1,4842,,,
6176,201905,0,1,4,1,0,0,6,,,
6177,202005,0,1,5,3,1,0,153,,,
6178,202005,0,1,4,3,1,1,903,,,
6179,201905,1,1,2,0,0,4,11,,,
6180,202005,3,0,2,4,0,1,7770,,,
6181,202105,1,0,0,0,0,2,146,,,
6182,202005,2,1,5,5,0,1,511,,,
6183,202105,0,0,2,5,0,3,283,,,
6184,202005,0,0,2,3,1,1,965,,,
6185,202105,1,0,1,1,1,4,123,,,
6186,202105,2,0,0,2,0,2,761,,,
6187,202105,0,1,4,1,0,3,63,,,
6188,201905,0,0,6,1,1,0,76,,,
